date	m.id	user	reply to	media	message
2022-02-24T07:03:03+00:00	515	None	None	video/mp4	Я буду щогодини повідомляти вам актуальну і достовірну інформацію.
2022-02-24T06:53:06+00:00	514	None	None	no	❗❗❗Головнокомандувач Збройних Сил:***Сьогодні, 24 лютого, о 5.00 збройні сили Російської Федерації розпочали інтенсивні обстріли наших підрозділів на сході, нанесли ракетно-бомбові удари по аеродромах в Борисполі, Озерному, Кульбакіному, Чугуєві, Краматорську, Чорнобаївці, а також по військових об’єктах Збройних Сил України. Водночас, агресор розпочав артилерійські обстріли території та населених пунктів України вздовж державного кордону та на межі з ТОТ АР Крим.Сили оборони держави, користуючись правом на самооборону відповідно до ст.51 Статуту ООН, надають гідну відсіч спробам противника прорвати кордон. Ситуація контрольована. Російські війська несуть втрати.В районі проведення ООС збито 5 літаків ВКС РФ та 2 вертольоти, підбито 2 танки, знищено кілька вантажівок ЗС РФ.Верховний Головнокомандувач Збройних Сил України віддав наказ наносити максимальних втрат загарбникам. Втрат серед захисників України на даний час немає.Ми на своїй землі і не здамо її!
2022-02-24T06:43:05+00:00	513	None	None	no	🔴 ДСНС просить зберігати спокійУ Державній службі України з надзвичайних ситуацій закликали громадян зберігати спокій, зібрати цінні речі, теплий одяг та у разі загрози звертатися за номером 101.Про це інформує пресслужба ДСНС України у Фейсбуці.«ДСНС звертається до усіх громадян у зв’язку з агресією РФ. Просимо зберігати спокій, не панікувати, зібрати свої цінні речі, теплу одежу і бути у готовності до порядку дій, які будуть доводитися органами влади. На даний час уражаються військові об’єкти і у зв’язку з цим можлива загроза для цивільного населення. Підрозділи ДСНС готові до реагування і надавати допомогу по порятунку громадян нашої держави», - заявив директор департаменту реагування на надзвичайні ситуації ДСНС Володимир Демчук.
2022-02-24T06:33:24+00:00	512	None	None	unknown	В районі Щастя підбито два ворожих танка знищено кілька вантажівок рф.
2022-02-24T06:15:20+00:00	511	None	None	unknown	🔴 ДСНС інформує про поточну ситуацію на території країни станом на 07.20-        обстріли аеродрому м. Луцьк (травмовано 1 особу ДСНС),-        загорання на військових складах с. Радушинці Полтавської області, с. Розсошків Черкаської області. - обстріляно військову частину у с. Кам'янка Бузька Львівської області. - с. Івниця Житомирської області – влучання снаряду на територію військового складу. - м. Івано-Франківськ влучання снаряду у військову частину. - Хмельницька область: внаслідок артобстрілу загорання складу ПММ військової частини с. Старокостянтинів. - Дніпропетровська область: м. Краснопілля та Марганець пожежа на військових складах. - Вінницька область: м. Тульчин та с. Бохан – пожежа у військових частинах. - м. Луцьк – підірвано телевежу. - Київська область: пожежа військової частини поблизу м. Бровари.Захоплено села Городище та Мілове Луганської області.Нагадаємо, командування  Об’єднаних Сил, сьогодні, 24 лютого, у районі проведення ОС збито 5 літаків та вертоліт агресорів.
2022-02-24T06:11:51+00:00	510	None	None	no	⚡️Рада підтримала введення військового стану в Україні.
2022-02-24T06:06:39+00:00	509	None	None	no	❗За інформацією командування  Об’єднаних Сил, сьогодні, 24 лютого, у районі проведення ООС збито 5 літаків та вертоліт агресорів.Також повідомляється, що інформація щодо десантування російських військ в Одесі не відповідає дійсності.Тримаймо стрій!Слава Україні!
2022-02-24T05:50:25+00:00	508	None	None	no	Збройні сили України перебувають в повній бойовій готовності та утримують оборонні позиції. Ситуація контрольована. Інформація щодо захоплення Одеси не відповідає дійсності - Генеральний штаб ЗСУ.
2022-02-24T05:15:05+00:00	507	None	None	no	Укрзалізниця: всі поїзди до та зі столиці, а також поїзди західного напрямку курсують і продовжать відправлятися за графіком. Поїзди східного напрямку продовжують рух на безпечній швидкості, при цьому можливі сповільнення та зупинки з міркувань безпеки біля станцій, що обладнані укриттями. #ЗалізніНерви
2022-02-24T05:14:47+00:00	506	None	{'_': 'MessageReplyHeader', 'reply_to_msg_id': 504, 'reply_to_peer_id': None, 'reply_to_top_id': None}	no	n/a
2022-02-24T05:08:57+00:00	505	None	None	no	Українська армія тримає оборону і дає відсіч російським військам.Наші військові роблять усе, аби захистити вас і не дати агресору шансу на прорив.Зберігайте спокій! За можливості залишайтеся вдома.Ситуація контрольована, але нашій армії зараз як ніколи треба ваша підтримка. Ваш спокій і впевненість у Збройних силах України наразі найкраща допомога!Слава Україні!@Міністр оборони Олексій Рєзніков
2022-02-24T04:59:50+00:00	504	None	None	no	❗Увага. На всій території України запроваджено воєнний стан.Зберігайте спокій. Працюють професіонали.
2022-02-24T04:40:04+00:00	503	None	None	no	Дорогі кияни! Україна атакована агресором. Гуркіт снарядів чутно і в Києві.Найстрашніший ворог зараз- паніка. Не втрачаємо витримки. Всі, хто не задіяний в роботі критичної інфраструктури та життєзабезпечення міста, залишайтеся вдома. Тримайте напоготові «тривожну валізку». Документи, необхідний мінімум речей.  Щоб оперативно, за потреби, дістатися до укриття чи сховища. Міська влада в столиці. Ми продовжуємо забезпечувати функціонування міста.Тримаємося! Ми повинні вистояти!
2022-02-24T04:36:49+00:00	502	None	None	unknown	1) Вірте в ЗСУ. У військових було пропрацьовано БЕЗЛІЧ варіантів розвитку подій.2) якщо ти військовий, то ти виконуєш ЧІТКІ завдання командирів.3) якщо ти цивільний — ТИ сидиш вдома і не виходиш на вулицю без крайньої потреби, поки про це тобі не скажуть, або тобі потрібно буде спуститись в бомбосховище.4) НЕ ЗНІМАЙТЕ пересування української техніки!Тим паче не викладайте це в соціальні мережі!5) Довіряйте ВИКЛЮЧНО офіційним джерелам! Наприклад, МО України https://www.facebook.com/MinistryofDefence.UAГоловнокомандувач ЗСУhttps://www.facebook.com/CinCAFUОфіс Президентаhttps://www.facebook.com/president.gov.uaГоловне управління розвідкиhttps://www.facebook.com/DefenceIntelligenceofUkraine6) Центр стратегічних комунікацій - https://t.me/spravdi7) Не піддавайтеся паніці, мисліть холодно і зібрано! Вірте Збройним Силам України 🇺🇦
2022-02-24T03:59:01+00:00	500	None	None	unknown	‼️‼️‼️Путін віддав наказ про напад на Україну.Россія=фашизмУкраїнці, подбайте про свою безпеку!https://drive.google.com/file/d/1P5fqWftwv3eQPNc5n07LDErCz0se1y7v/view
2022-02-23T23:14:27+00:00	499	None	None	unknown	⚡️Головне управління розвідки Міністерства оборони України  інформує‼️ За розвідувальними даними на заводі "Титан", що в м. Армянськ, Перекопський перешийок та вцілому на окупованому півострові Крим плануються ймовірні провокації,, не виключається теракт або хімічна диверсія з метою звинувачення української сторони. Сьогодні о 20-ій годині усіх працівників, близько 50 людей, евакуювали.❗️Ми офіційно заявляємо, що Україна не планувала і не планує ніяких диверсійних дій на цьому об'єкті та спростовуємо всі заяви з цього приводу.Слава Україні!🇺🇦‼️МАКСИМАЛЬНЕ ПОШИРЕННЯ‼️🇺🇦 Підписатись | Надіслати новину
2022-02-23T21:37:04+00:00	498	None	None	unknown	​​Понад 20,5 мільйонів гривень зібрали українці для військових лише за одну добу! Стільки отримав фонд «Повернись живим», який допомагає військовим та ветеранам.  Це не лише цифра дня, а й неймовірний привід для гордості! Радіємо, що українці вміють об’єднуватися заради великої мети.
2022-02-23T20:29:14+00:00	497	None	None	unknown	​​🔴 В Україні ввели надзвичайний стан. Що варто знатиВерховна Рада затвердила Указ Президента від 23 лютого 2022 року №63 «Про введення надзвичайного стану в окремих регіонах України».Він триватиме з 00:00 24 лютого 30 днів на території всієї країни, окрім Луганської та Донецької областей (там діє спеціальний режим). Що це означає? 🔺встановлення особливого режиму в’їзду-виїзду (за потреби); 🔺обмеження руху транспорту та огляд машин (за потреби); 🔺заборона проведення масових заходів (за потреби) та заборона страйків; 🔺тимчасова чи навіть безповоротна евакуація людей з небезпечних для проживання місць; 🔺запровадження комендантської години (за потреби); 🔺перевірка документів, а в разі необхідності — ще й проведення особистого огляду і обшуку речей, багажу та житла; 🔺заборона призовникам, військовозобов'язаним та резервістам змінювати місце проживання без відома територіального центру комплектування та соціальної підтримки; 🔺в РНБО заявляли, що «посилені» чи «пом'якшені» заходи будуть запроваджувати з огляду на становище, і насамперед у тих областях, які межують з Росією. Надзвичайний стан в Україні може бути введено на строк не більш як 30 діб і не більш як 60 діб в окремих її місцевостях.У разі необхідності відповідний режим може бути продовжений Президентом, але не більш як на 30 діб.ВАЖЛИВО! Надзвичайний стан — це не воєнний стан. Посилені заходи будуть запроваджувати виключно у разі, якщо цього вимагатиме ситуація в окремих областях чи по всій Україні. Секретар РНБО Олексій Данилов, виступаючи перед Радою, назвав ситуацію в державі непростою, але контрольованою, і заявив, що без внутрішньої дестабілізації Україну захопити неможливо.
2022-02-23T19:15:04+00:00	496	None	None	unknown	​​🔴 Географія антиросійських санкцій: від Канади до АвстраліїСвітом прокотилася хвиля санкцій проти Росії – так країни реагують на незаконне визнання так званих «Л/ДНР». Який вигляд має загальна географія світових санкцій:Канада. Місцевим фізичним та юридичним особам заборонено брати участь в операціях із суверенним боргом Росії. Санкції також вводяться проти 351 депутата Держдуми.Велика Британія. Санкції запроваджуються проти п'яти банків: 🔺«Росія» – банк «друзів Путіна»🔺«Промзв'язокбанк» – головний банк оборонно-промислового комплексу РФ🔺«Індустріальний ощадний банк»🔺«Чорноморський банк розвитку та реконструкції»🔺«Генбанк»А також трьох бізнесменів-друзів Путіна – Геннадія Тимченка, Бориса та Аркадія Ротенбергів. Їхні активи у Британії будуть заморожені, для них закриють в'їзд до країни, а всім британським компаніям та підданим заборонять будь-яку співпрацю з ними.США. Президент Джо Байден підписав указ, який забороняє нові американські інвестиційні та фінансові потоки і торгівлю з «Л/ДНР».Також санкції торкнулися дітей найближчого оточення Путіна, які вже зайняли важливі пости: 🔺топ-менеджера ВТБ Дениса Бортнікова – сина директора ФСБ🔺голови «Промзв'язкубанку» Петра Фрадкова – сина екс-прем'єра🔺гендиректора «ВКонтакте» Володимира Кірієнка – сина заступника глави АППід санкції також потрапили державна корпорація ВЕБ та все той же «Промзв'язокбанк», їхні 42 дочірні компанії та активи. Наприклад, п'ять суден та футбольний клуб ЦСКА. Із секторальних санкцій поки застосовано лише одну – проти суверенного боргу Росії, що завадить їй проводити зовнішні фінансові запозичення.Також Байден віддав розпорядження ввести санкції проти компанії-оператора «Північного потоку - 2» Nord Stream 2 AG.Євросоюз запровадив санкції проти 351 члена Держдуми та 27 юридичних та фізичних осіб. Серед них – російські пропагандисти Володимир Соловйов та головна редакторка телеканалу RT Маргарита Симоньян. У списку також Сергій Шойгу, голова АП Антон Вайно, група генералів, Марія Захарова, Євген Пригожин, Петр Толстой, Ігор Шувалов та інші. Усім їм заборонено в'їзд до ЄС, на їхнє європейське майно накладено арешт. Також санкції запроваджені щодо держборгу Росії. ЄС обмежив доступ до капіталу та власних фінансових ринків.Німеччина зупинила процес сертифікації «Північного потоку 2».Японія. Прем'єр-міністр Фуміо Кісіда оголосив, що його країна заборонить випуск та розміщення нових держоблігацій Росії в країні, тобто, як і США, запровадить санкції проти російського держборгу.Австралія. Прем'єр-міністр Скотт Моррісон анонсував, що перші санкції будуть проти вісьмох членів Ради безпеки Росії.Також країни Заходу домовилися не визнавати російські паспорти, видані в «Л/ДНР».І це тільки перший етап. Далі буде, пообіцяли на Заході. Якщо Путін, звичайно, не зупиниться.
2022-02-23T18:11:20+00:00	495	None	None	no	🔴 Завтра, 24 лютого о 09:30 в  «Укрінформі» відбудеться спільний брифінг  представників силових відомств. Він також транслюватиметься на сайті та YouTube-каналі «Укрінформу»: https://www.youtube.com/user/UkrinformTV Пресцентр працює в рамках платформи #UAРазом для українських та іноземних медіа. Його запустив Центр стратегічних комунікацій спільно з Міністерством культури та інформполітики та «Укрінформом».На ньому представники державних органів та силових відомств щодня розповідатимуть про ситуацію в районі ООС та навколо України загалом.
2022-02-23T16:38:12+00:00	494	None	None	unknown	​​🔴 Росія влаштовує черговий фейкодром у соцмережахРосія вдається до чергових, але не нових психологічно-інформаційних операцій. Мета звична — дискредитація української армії.Створюються фейкові акаунти українців (часто-густо нібито військових), через які йде поширення паніки.В них будуть повідомляти про начебто жахливі умови служби наших військових або страшні жертви серед них. Ці пости будуть написані українською (нехай і поганою), в них навіть можуть бути українські гасла. Через все це ми проходили ще у 2014-му році.І ще з тих часів відомо, що створення та координація роботи таких акаунтів здійснюється через російські спецслужби. Які спрямовані на те, щоб деморалізувати наше суспільство.Тому треба бути пильними та не піддаватись на подібні інформаційні провокації, яких ще буде багато.  Джерело: Facebook Liubov Tsybulska
2022-02-23T15:28:26+00:00	493	None	None	no	🔴 Кібератака на сайти державних органів. Вони працюють, але з перебоямиВ Україні відбулась чергова масштабна DDoS-атака на українські ресурси. Певний час не відкривались сайти Кабінету міністрів, СБУ, Верховної Ради та МЗС. Зараз вони вже працюють, але можливі перебої.Міністр цифрової трансформації Михайло Федоров заявив, що атака почалась з 16.00. «Це пов’язано із перемикання трафіку на іншого провайдера для мінімізації шкоди від атаки», — заявив Федоров.Відзначимо, урядова команда реагування на комп’ютерні надзвичайні події України CERT-UA опублікувала попередження про можливі кібератаки на вебресурси, що розміщуються в зоні ua. Вона також надала алгоритм необхідних заходів щодо додаткового захисту ресурсів і мереж.Служба безпеки України раніше заявляла, що попередні DDOS-атаки на українські органи влади мали слід російських спецслужб.
2022-02-23T14:52:34+00:00	492	None	None	unknown	🔴 Обережно, фейк! В мережі поширили нову брехню про мобілізацію та евакуаціюУ лікарнях Києва та інших міст — все спокійно. А львівські студенти спокійно вчаться у своїх вишах.Це не новина.Чому ми тоді про це пишемо? Бо пропагандисти запустили кілька підробних наказів:🔺Міністерства охорони здоров’я — про нібито евакуацію в київських лікарнях.🔺Міністерства освіти і науки — про нібито мобілізацію студентів та «евакуацію»  майна вишів. Насправді ж заклади охорони здоров’я працюють у штатному режимі та надають медичну допомогу пацієнтам, наголошує голова МОЗ Віктор Ляшко.Міністерство освіти теж ніколи не готувало такого наказу про мобілізаційні заходи.Накази державних органів читайте лише на офіційних сайтах та не ведіться на підробки у соціальних мережах.❗Накази МОЗ на офіційному сайті❗Накази МОН на офіційному сайті
2022-02-23T13:43:56+00:00	491	None	None	unknown	​​🔴 Презентуємо оновлений довідник «У разі надзвичайної ситуації або війни» Центр стратегічних комунікацій та інформаційної безпеки презентує оновлений довідник «У разі надзвичайної ситуації або війни». У ньому зібрані поради, як захистити себе у кризовій ситуації.  Зокрема, у довіднику описано, як підготуватися з родиною та подбати про власну оселю, як комунікувати з рідними в умовах відсутності мережі та мобільного зв’язку, що робити, коли почули сирени, та які правила поведінки в зоні бойових дій.Уже зараз доступ до електронної версії довідника – за адресою http://dovidka.info/ та у чат-боті в Telegram https://t.me/DovidkaInfo_bot.Цього тижня довідник також з’явиться у чат-боті Viber.   Перша онлайн-версія довідника вийшла в червні 2021 року, у вересні 100 тисяч друкованих довідників розповсюдили на Сході та Півдні України за сприяння Міноборони, Сухопутних військ, ДСНС та Центру громадянських свобод.«На такий продукт українці чекали вісім років. Ми пишаємося, що саме з нього почалась діяльність Центру минулого року. Останні пів року ми збирали відгуки та коментарі, щоб сьогодні презентувати і оновлений довідник, і низку продуктів. Усе для того, щоб користуватися довідником максимально зручно», – коментує керівник Центру Ігор Соловей. Довідник розробили та оновили Центр стратегічних комунікацій, Державна служба України з надзвичайних ситуацій, Міністерство оборони України, Апарат Головнокомандувача Збройних сил України та громадські організації.
2022-02-23T11:58:51+00:00	490	None	None	unknown	​​🔴 «Втеча» Зеленського та вбивства ноунеймів у «ДНР»: окупанти продовжують плодити фейки, щоб виправдати агресію проти України. А ми їх розвінчуємо. Топ-фейків за 22 лютого:🔺Про «історичні кордони» так званих «ЛНР» і «ДНР».🔺Про театральні «диверсії», у яких звинувачують міфічні «українські ДРГ».🔺Про Зеленського, який у сюжетах пропагандистів ледь не щодня тікає за кордон. Тепер йому до компанії додали чомусь Віктора Ющенка і Юлію Тимошенко.🔺Про те, як за 1000 гривень можна «створити» гуманітарну катастрофу.Яку ще брехню придумали інформаційні війська РФ – читайте у нашому детальному матеріалі.
2022-02-23T10:41:25+00:00	489	None	None	unknown	​​🔴 РНБО пропонує ввести надзвичайний стан на всій території України, крім Донецької і Луганської областей. Це рішення протягом 48 годин має затвердити Верховна Рада.Конкретний перелік обмежень на тій чи іншій території будуть встановлювати обласні комісії. До їхнього складу входитимуть представники всіх органів державної та місцевої влади.Які заходи можуть ввести:🔺Посилена охорона громадського порядку та важливих об'єктів🔺Обмеження для руху транспорту і додатковий огляд транспорту🔺Перевірка документів у громадян«Ці заходи є превентивними, щоб у країні зберігався спокій, щоб працювала наша економіка, працювала наша країна», – пояснив секретар РНБО Данілов.Усі правові процедури прописані у законі «Про правовий режим надзвичайного стану», який був прийнятий ще у 2000 році.У Донецькій і Луганській області надзвичайний стан діє з 2014 року.
2022-02-23T09:53:39+00:00	488	None	None	unknown	​​🔴 Як Рада покарала поплічників Путіна за визнання «Л/ДНР». Верховна Рада рекомендувала ввести санкції на 10 років проти всіх депутатів Держдуми РФ, всіх членів Ради Федерації та Ради Безпеки РФ, які голосували за визнання «Л/ДНР». Парламент підтримав це рішення 322 голосами.Учасникам санкційного списку Україна:🔺заблокує активи🔺обмежить торговельні операції🔺заборонить виводити гроші за межі України і купувати тут землю🔺заборонить польоти і перевезення територією України🔺анулює всі ліцензії, зокрема на користування надрами🔺анулює офіційні візити, засідання, переговори🔺позбавить українських державних нагородЗагалом у переліку санкцій — аж 19 пунктів. А ось як голосували депутати поіменно.Після голосування у Верховній Раді санкції проти РФ має затвердити Рада національної безпеки і оборони України. Але можна не сумніватися, що рішення підтримають.
2022-02-23T08:56:00+00:00	487	None	None	no	🔴 Президент України оголосив призов резервістів першої черги. Розповідаємо, що потрібно знати:🔺Це не загальна мобілізація. Призиваються лише резервісти першої черги (не плутайте з військовозобов’язаними у запасі). Це досвідчені і професійні люди, які вже служили у війську. До резервістів першої черги відносяться як ті, хто уклав контракт та був зарахований до оперативного резерву, так і ті хто проходив строкову чи контрактну службу. Вони зараховуються до резервістів першої черги з огляду на дію особливого положення в Україні.  🔺Призиваються як офіцери, так і сержанти та рядові віком до 60 років.🔺Призов починається сьогодні. Служба триватиме до 1 року.🔺Резервісти служитимуть у своїх військових частинах за своїми військовими спеціальностями.🔺На основній роботі за ними зберігається робоче місце та середньомісячна заробітна плата.Що робити резервістам:🔺Найкраще зателефонувати до своєї військової частини або до територіального центру комплектування та соціальної підтримки (ТЦК та СП, це колишні військкомати). 🔺Самостійно прийти до своєї військової частини або ТЦК та СП, отримавши телефонний дзвінок або повістку.🔺Якщо резервіст з поважних причин не може призватися, він має надати документи, що це підтверджують.
2022-02-23T07:57:29+00:00	486	None	None	unknown	​​🔴 Розібрали для вас, що не так з годинною псевдоісторичною лекцією Путіна про Україну:🔸Враження, що Путін очолює якусь вигадану ним країну — «історичну Росію».🔸Він ставиться до України як до бунтівної провінції, яка намагається втекти.🔸Тезу, що «Україну створили більшовики», Путін позичив у маргінальних чорносотенних авторів.🔸Насправді Українську державу творив не Ленін, а український національний рух, який визрівав протягом 19 століття.Що ще Путін набрехав про Україну — читайте у нашому детальному аналізі.
2022-02-23T06:36:52+00:00	485	None	None	no	🔴 Головне за ніч. Звернення Зеленського, зустріч Кулеби у Пентагоні та нова допомога від Заходу🔺Зеленський у новому зверненні оголосив про призов резервістів оперативного резерву: «Маємо підвищити готовність українського війська». Також проведуть навчальні збори резервістів тероборони. У загальній мобілізації потреби поки немає.🔺У тому ж зверненні Зеленський пообіцяв знизити податки для бізнесу, зменшити ПДВ на бензин і дизель.🔺Прем’єр-міністр Шмигаль заявив, що Україна не прийме ультиматум Путіна: «Для незалежної, суверенної України і для мене як для прем'єр-міністра нашої держави це неможливо».🔺Міністр закордонних справ Кулеба зустрівся у США з президентом Байденом, держсекретарем Блінкеном і міністром оборони Остіном. Байден розказав Кулебі про нові санкції проти РФ і підтвердив, що США готові швидко та рішуче відреагувати на будь-яку подальшу російську агресію.🔺Блінкен відмовився від запланованої зустрічі з Лавровим: «Зараз у цьому немає сенсу».🔺В Україні приземлився другий літак з військовою допомогою від Канади.
2022-02-22T20:22:30+00:00	484	None	None	unknown	​​🔴 Росія почне платити за Донбас суверенним боргом Насамкінець інформаційного дня (сподіваємось) президент США Джо Байден виступив зі зверненням щодо ситуації навколо Донбасу.  Він вважає вторгнення в Україну доконаним фактом, а Путін просто намагається знайти виправдання для більш масштабного вторгнення. Господар Білого дому констатує, що ніщо у заявах президента РФ не свідчить про зацікавленість вести діалог щодо європейської безпеки.Байден оголосив, що запроваджує нові санкції проти РФ і посилюватиме їх залежно від дій Москви щодо України: 22 лютого введуть санкції щодо банку ВЕБ, 23 лютого - щодо еліт Росії. Також впроваджуються санкції щодо суверенного боргу РФ, вона не зможе продавати облігації та брати позики на світових ринках.Окрім того, Вашингтон продовжить надавати допомогу Україні у сфері оборони і працюватиме з Берліном над тим, щоб «Північний потік-2» не був запущений. Нагадаємо, 351 депутат Держдуми РФ, які проголосували за визнання «Л/ДНР», включені до «чорного списку» ЄС. Раніше Велика Британія заявила про введення першої частини санкцій проти Росії. які стосуються п'яти банків, а також наближених до Путіна олігархів, а Німеччина заявила, що зупиняє «Північний потік-2».Отже, як бачимо, Захід швидко відреагував на визнання «Л/ДНР». Тож, тримаємо стрій і спокій. Україна не самотня. Доброї ночі усім і насамперед українському Донбасу! 
2022-02-22T19:00:01+00:00	483	None	None	unknown	​​🔴 Захід карає Росію санкціями: відповідальність індивідуальна та колективна351 депутат Держдуми РФ, які проголосували за визнання «Л/ДНР», включені до «чорного списку» ЄС.Також до нього потрапили 27 фізичних та юридичних осіб, зокрема банки та організації, які фінансують операції Росії на Донбасі.Окрім того, ЄС ухвалив рішення обмежити доступ РФ до фінансового ринку та ринку капіталу ЄС. Про це повідомив голова європейської дипломатії Жозеп Боррель. Самого Путіна в санкційному списку немає.Нагадаємо, раніше Велика Британія заявила про введення першої частини санкцій проти Росії. Вони стосуються п'яти банків, а також наближених до Путіна олігархів. До цього Німеччина заявила про призупинення «Північного потоку-2».Відзначимо, що ввечері очікується виступ президента США Джо Байдена, який дасть свою оцінку останнім подіям на українському Донбасі.
2022-02-22T17:53:57+00:00	482	None	None	unknown	​​🔴 ВАЖЛИВО! Як людям із тимчасово окупованої території повернутись на підконтрольну Україні територіюЯкщо ви потребуєте будь-якої допомоги або ж роз'яснення, Мінреінтеграції України надає номери «гарячих ліній» служб цивільного захисту.У телефонному режимі треба повідомити своє місце перебування (КПВВ, населений пункт, інші орієнтири, або дані геолокації) та конкретизувати, якої саме допомоги потребуєте.- Луганська область – 064-524-11-03, 095-910-19-20, 096-298-51-00- Донецька область – 062-645-82-82, 050-347-90-70- Харківська область – 057-700-30-90.Контакти неурядових організацій, які можуть допомогти громадянам, що переміщуються із ТОТ:– «Восток SOS» - (068) 220 43 37, (095) 397 98 48, (093) 923 14 86.– «Донбас SOS»  - 0 800 309 110– «Право на захист». Гаряча лінія для допомоги ВПО: (099) 507 50 90, (068) 507 50 90, (093) 507 50 90– Гуманітарна місія «Проліска». Гаряча лінія: (093) 2022232.– «Данська рада з питань біженців». Контактний центр безоплатної правової допомоги: 0 800 213 103– «Червоний хрест» в Україні – допомагають ВПО. Контакти: Луганська обл. – (050) 267 43 57; Донецька обл. – (050) 450 69 90, (062) 646 03 33Детальніше https://cutt.ly/NPADCXO
