labels	quotes	stats	but	adj	advs	negations	survey	averagesent	proper	report	conj	comparative	superlat	questions	meme	personal	mon	modal	statives	strah	udivlen	zol	jdu	fu	ura	negati	positi	grustno	doverie	abstract_nouns	assertion_words	discourse_markers	claims	modality_words	cons	reas	purp	relat	tim	cond	passive	lentok
f	4	0	0	19	16	0	0	18.35	49	8	11	0	0	2	2	17	0	2	25	18	3	13	12	4	1	18	12	6	11	42	0	3	12	0	0	8	1	5	2	0	5	367
f	0	0	0	31	21	0	0	18.476190476190474	28	5	11	2	0	5	3	12	0	2	17	15	5	10	13	5	9	19	18	8	18	50	3	1	8	4	0	14	2	5	9	4	2	388
f	4	0	1	32	24	2	0	19.448275862068964	78	10	31	0	0	7	2	30	0	7	31	15	3	5	10	4	2	16	18	6	10	97	0	3	10	5	0	9	8	12	1	9	4	564
f	9	0	0	58	51	2	1	25.11627906976744	191	9	45	1	2	5	1	19	0	4	34	27	16	24	27	10	18	55	70	9	54	254	2	9	35	5	2	25	4	15	12	4	2	1080
f	2	0	0	96	43	2	0	18.09375	102	7	52	0	0	0	2	16	0	8	80	108	15	69	37	21	23	119	79	32	45	271	7	9	25	8	0	36	13	16	5	8	20	1158
f	0	0	1	149	56	1	2	21.21153846153846	89	6	64	8	0	1	0	17	1	15	41	29	22	18	40	7	23	54	91	12	71	152	3	2	21	17	0	26	13	10	4	6	11	1103
f	0	0	1	20	19	2	1	15.958333333333334	37	2	12	2	0	0	0	6	0	1	13	7	17	10	22	8	18	6	23	3	30	97	0	0	7	1	0	8	3	1	11	3	5	383
f	11	0	1	43	53	0	4	17.103448275862068	67	16	49	1	1	0	35	73	0	2	68	27	9	20	27	8	16	39	36	22	30	122	0	3	53	2	0	40	15	18	12	6	14	992
f	5	0	0	16	9	1	0	18.25	56	5	13	1	0	0	0	6	0	1	13	14	4	13	13	1	7	20	17	7	11	47	0	1	9	2	0	24	2	1	4	0	2	365
f	4	0	7	63	67	5	0	19.03846153846154	151	21	55	3	0	2	28	69	0	7	69	22	23	20	51	6	49	33	77	21	50	227	0	4	38	11	2	46	23	14	13	4	8	1485
f	0	0	0	22	9	0	0	19.27777777777778	88	2	5	1	0	0	1	3	0	1	10	4	5	0	7	0	13	2	17	5	13	86	0	0	5	0	0	7	7	0	1	1	4	347
f	1	0	1	21	17	0	0	14.923076923076923	40	7	14	2	0	0	0	11	0	2	24	6	2	4	1	1	1	7	12	3	8	70	3	5	2	4	4	9	7	4	4	3	6	388
f	2	0	0	17	18	0	0	25.22222222222222	51	6	16	0	0	1	0	8	1	1	15	16	17	7	6	3	11	19	18	15	14	88	0	0	7	2	0	17	7	5	13	1	7	454
f	1	0	0	29	14	0	0	16.444444444444443	47	2	15	0	0	0	0	1	5	1	15	0	8	6	14	6	15	2	32	1	15	75	0	0	1	2	0	16	3	0	1	1	6	444
f	4	0	1	47	31	1	0	19.84375	75	18	18	0	2	0	0	16	0	2	31	22	5	20	15	3	12	32	36	8	41	115	1	0	7	3	0	22	1	10	3	2	2	635
f	5	0	2	39	23	1	0	19.22222222222222	88	14	27	1	0	0	5	25	0	4	37	16	9	8	25	6	7	20	35	10	29	116	0	2	5	5	0	20	7	14	4	1	6	692
f	2	1	1	43	20	1	0	19.333333333333332	75	15	20	1	0	0	3	13	0	4	33	12	2	4	9	2	7	13	31	13	20	82	0	1	18	3	0	17	4	5	2	1	2	522
f	4	0	0	42	28	2	0	23.032258064516128	75	14	27	1	0	0	4	40	0	1	51	25	5	19	14	3	7	33	28	10	19	117	4	2	10	5	1	18	4	11	1	11	9	714
f	0	6	2	81	37	1	2	19.176470588235293	40	4	33	4	0	3	0	16	0	15	41	33	12	5	19	1	17	14	72	7	70	95	4	1	45	5	2	32	7	6	7	6	6	978
f	2	20	0	19	9	0	0	15.1	94	5	10	0	0	0	2	4	7	1	4	17	7	7	6	1	2	10	20	6	10	54	1	1	11	0	0	17	6	5	4	0	1	453
f	1	5	0	18	18	0	0	23.11111111111111	22	5	15	1	0	0	0	2	3	6	6	4	5	5	8	0	1	12	11	3	12	85	0	2	7	2	0	13	3	5	4	2	0	416
f	2	3	2	38	11	0	0	24.5	71	13	18	2	0	0	0	11	2	1	15	9	3	7	10	3	0	23	25	7	18	93	0	0	8	2	0	14	2	2	1	4	4	539
f	0	0	0	42	16	1	0	22.346153846153847	53	1	23	1	0	0	0	4	0	2	23	20	4	18	16	3	5	30	38	18	18	155	3	2	10	4	0	9	4	7	3	1	6	581
f	2	0	2	28	11	0	0	21.263157894736842	29	8	19	0	3	0	0	18	0	1	23	19	1	10	15	0	8	22	19	7	16	74	0	0	11	0	0	15	2	0	4	2	6	404
f	2	0	1	14	4	0	1	16.23076923076923	26	3	8	0	0	0	0	9	0	2	9	4	2	3	3	1	1	4	8	2	4	42	4	0	5	1	0	6	6	2	0	0	1	211
f	0	0	0	36	22	1	3	23.1875	82	8	16	0	0	0	0	8	0	3	46	57	7	39	31	23	5	52	46	31	35	143	2	3	21	1	0	27	11	5	6	2	17	742
f	2	0	3	28	23	7	0	21.037037037037038	66	8	18	2	0	1	0	15	0	4	25	22	4	15	6	5	2	28	22	11	17	85	0	3	17	4	2	6	9	11	2	3	2	568
f	2	0	1	29	21	2	0	17.09090909090909	27	1	14	1	1	0	1	9	0	3	24	6	2	2	6	0	4	15	17	5	9	53	0	0	2	2	0	8	3	4	4	0	6	376
f	2	0	1	30	11	1	0	23.2	144	8	28	1	0	0	0	6	0	1	46	31	25	23	53	0	45	15	66	5	56	202	2	1	15	0	1	25	10	12	8	2	11	812
f	0	0	3	82	38	0	1	24.418181818181818	128	7	63	3	1	0	4	38	0	12	67	14	17	17	30	13	46	41	97	8	59	212	1	3	18	4	0	39	16	17	9	6	10	1343
f	0	0	3	122	68	0	2	21.106194690265486	460	21	82	4	2	2	2	45	0	3	67	74	30	59	73	26	47	75	199	31	122	527	9	12	28	4	0	77	36	18	22	7	31	2385
f	0	0	7	77	65	3	0	19.41860465116279	69	6	56	5	0	2	0	19	0	14	61	22	6	21	23	3	6	22	46	7	28	125	8	1	21	6	1	25	11	20	3	6	7	835
f	2	0	2	77	31	1	0	17.863636363636363	91	8	38	4	2	0	1	9	1	3	31	29	15	19	24	10	8	48	47	18	35	174	3	2	30	2	0	18	16	7	4	3	4	786
f	0	0	0	24	18	0	0	27.058823529411764	35	4	18	0	1	0	0	13	0	5	26	15	7	5	9	12	9	24	20	17	16	74	1	1	10	1	0	15	7	4	4	1	7	460
f	0	0	0	22	35	0	0	20.153846153846153	41	11	17	0	1	0	2	21	0	1	32	9	5	7	13	0	8	16	22	3	23	73	0	3	10	3	0	14	5	6	2	1	10	524
f	23	0	2	51	34	4	0	17.115942028985508	120	35	37	1	0	2	29	70	0	4	55	46	15	22	32	8	22	57	44	32	29	131	2	1	26	1	4	32	20	7	7	9	8	1181
f	5	0	6	59	59	1	0	17.466666666666665	79	22	34	1	0	0	7	58	0	8	83	27	19	22	41	5	42	35	73	16	47	133	0	2	23	0	0	24	8	8	4	3	20	1048
f	2	0	1	24	10	0	0	20.75	44	1	9	0	0	0	7	11	0	2	17	11	7	7	13	3	14	13	29	5	20	78	0	1	3	0	0	12	2	2	2	1	3	332
f	2	0	1	35	16	0	0	19.433333333333334	73	10	21	2	0	0	1	16	0	3	27	15	5	13	8	3	5	21	29	8	21	123	1	2	9	4	0	26	10	1	4	5	9	583
f	0	0	0	23	15	1	0	24.1875	43	6	12	1	1	0	0	6	1	0	12	11	3	4	11	0	8	9	28	8	14	70	2	1	4	2	0	11	4	1	2	2	6	387
f	0	0	2	79	57	1	5	13.9375	83	8	73	5	0	9	3	60	0	15	68	29	15	24	25	10	20	50	63	14	47	179	4	4	42	5	0	26	19	8	6	13	14	1338
f	2	0	0	59	30	0	0	20.52173913043478	102	20	32	2	0	0	1	14	1	10	39	42	5	25	10	4	4	38	46	6	49	98	1	3	18	6	0	23	21	9	3	3	6	944
f	0	0	0	28	17	0	1	19.1	44	6	12	6	0	0	2	15	0	3	19	8	2	7	13	3	6	12	19	4	15	70	1	1	3	3	0	10	3	6	2	2	4	382
f	8	0	3	107	84	1	0	20.741935483870968	126	40	78	4	3	0	19	108	1	8	114	46	28	17	75	10	68	44	139	23	71	463	1	9	29	19	2	52	20	27	10	9	12	1929
f	6	0	0	36	18	0	0	22.294117647058822	91	9	31	2	0	4	0	21	0	7	36	35	15	21	35	11	25	43	54	19	39	180	0	3	27	3	1	23	6	10	3	6	13	758
f	0	0	4	23	20	0	0	23.352941176470587	36	0	9	1	2	0	0	7	2	3	18	11	1	6	14	5	4	11	14	8	12	77	0	1	3	0	0	20	7	2	1	0	1	397
f	0	0	3	31	6	0	0	19.61904761904762	58	6	13	2	0	0	0	13	0	1	20	2	6	5	7	1	6	8	17	4	26	79	0	0	3	0	0	31	6	4	0	0	4	412
f	0	0	1	27	15	0	0	17.434782608695652	56	10	16	3	3	1	0	6	0	5	16	0	4	0	5	2	3	4	7	0	4	79	0	1	2	2	0	7	9	3	2	5	7	401
f	2	0	1	17	16	0	0	17.42105263157895	26	1	12	1	0	0	0	7	0	1	9	3	8	3	11	0	9	9	21	0	17	73	2	0	2	2	0	6	3	1	8	3	3	331
f	0	0	0	15	10	0	0	15.523809523809524	30	3	11	2	0	0	0	13	0	4	20	6	4	5	16	1	6	13	18	3	14	69	0	0	5	3	0	8	0	6	2	1	7	326
f	0	0	1	26	17	1	0	18.214285714285715	56	8	24	0	1	0	0	10	0	3	30	11	4	10	3	3	8	10	25	6	19	97	2	1	7	2	5	16	14	10	2	3	7	510
f	10	0	3	40	32	0	1	20.41025641025641	85	16	37	2	0	1	5	31	0	9	51	33	14	26	26	7	16	33	42	12	33	164	3	2	29	3	0	19	7	16	8	1	6	796
f	3	0	3	32	31	1	0	21.28205128205128	105	12	42	5	0	0	7	36	0	1	47	5	10	8	23	6	11	17	43	7	20	147	1	3	10	2	1	26	5	9	5	4	3	830
f	2	0	0	16	6	0	0	28.923076923076923	39	8	13	0	0	0	0	3	0	3	11	19	5	6	17	7	11	29	23	16	14	102	3	2	1	0	0	14	1	2	2	1	4	376
f	6	3	3	63	42	0	8	26.166666666666668	81	18	29	2	1	1	0	20	0	19	32	43	12	15	45	8	9	39	71	25	29	216	2	3	8	8	0	30	22	6	5	9	4	942
f	2	0	1	48	22	0	1	31.181818181818183	69	9	9	0	1	0	1	11	3	5	20	44	16	17	21	13	11	48	44	23	36	156	0	2	13	3	0	23	9	6	1	3	6	686
f	4	0	1	41	19	0	0	22.4	98	6	24	0	0	0	0	10	0	1	27	17	8	15	15	2	17	20	34	7	31	123	0	2	9	1	1	19	11	5	6	2	13	672
f	9	0	1	22	27	0	0	19.322580645161292	69	11	21	1	0	0	1	20	0	3	19	2	6	5	13	0	14	11	31	7	21	87	4	1	9	3	0	10	3	5	10	2	5	599
f	1	0	0	12	6	0	1	28	38	1	7	1	0	0	0	3	0	3	8	10	3	8	5	2	1	12	13	5	9	26	1	0	10	0	0	4	0	0	2	0	0	196
f	0	0	0	10	8	0	0	29.5	18	0	4	1	0	0	0	0	0	2	4	7	1	6	4	0	1	8	6	1	4	34	0	2	2	0	0	4	2	1	0	0	0	118
f	2	0	0	3	1	1	0	17	13	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	51
f	4	0	0	7	2	1	0	26.4	25	3	3	0	0	0	2	4	0	1	7	7	2	8	3	4	2	10	9	3	7	36	0	0	6	0	0	5	2	0	0	0	0	132
f	0	0	0	11	5	0	0	30.75	18	3	6	0	1	0	0	4	0	1	5	4	2	3	4	0	1	3	2	1	3	33	0	0	3	0	0	3	2	2	1	1	2	123
f	0	0	0	2	8	0	0	33.5	27	2	4	1	0	0	0	2	1	0	6	7	2	2	3	1	3	9	8	4	7	38	0	1	5	0	0	3	2	3	0	0	1	134
f	2	0	1	12	8	0	0	17.642857142857142	40	3	7	1	0	0	2	7	1	0	13	7	2	5	2	2	1	9	5	6	6	64	0	0	6	2	0	6	2	1	0	0	5	247
f	4	0	2	15	24	0	1	24.61111111111111	54	7	24	0	0	0	6	21	0	0	27	10	2	8	7	3	5	23	19	12	13	78	1	1	9	2	0	13	6	12	3	2	7	443
f	2	0	0	13	11	1	0	18.5625	47	2	7	0	1	0	1	10	0	0	17	13	1	8	1	6	1	11	22	8	18	77	1	1	5	1	0	10	3	1	0	0	1	297
f	0	0	0	3	2	0	1	15.5	14	1	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	4	0	3	25	0	0	3	0	0	1	2	0	0	0	1	62
f	0	0	0	2	1	0	1	13.5	12	1	2	0	0	0	0	0	0	0	2	3	0	2	0	0	0	4	2	3	3	21	0	0	3	0	0	0	1	0	0	0	1	54
f	0	0	0	3	1	0	1	15.75	15	1	2	1	0	0	0	1	0	0	2	3	0	2	0	0	0	1	3	0	2	18	0	0	3	0	0	0	1	0	0	0	1	63
f	2	0	0	3	3	0	0	13.75	14	0	2	0	0	0	0	0	0	0	1	3	2	2	3	1	2	3	8	2	6	9	0	2	1	0	0	3	0	0	0	0	0	55
f	5	1	11	106	110	2	2	15.728682170542635	190	28	86	9	0	9	36	128	0	6	135	37	12	30	40	9	18	33	95	16	72	350	8	4	57	19	5	55	36	53	4	5	15	2029
f	2	0	0	12	17	3	1	24.466666666666665	45	3	14	0	0	0	3	18	0	0	15	12	3	6	6	3	4	18	17	11	18	69	1	1	12	3	0	5	5	5	2	3	0	367
f	0	0	0	4	5	0	0	33	23	0	2	0	0	0	0	1	0	1	1	2	0	1	1	0	0	3	5	0	4	19	1	1	3	0	0	1	2	0	0	0	0	99
f	0	0	0	5	5	1	0	20.6	20	0	0	0	0	0	0	2	0	1	4	5	0	2	3	0	0	6	8	2	4	19	0	0	4	0	0	7	0	0	0	0	0	103
f	0	0	0	3	3	0	0	33.5	16	1	4	0	0	0	0	0	0	1	0	4	1	3	0	0	0	5	3	1	3	10	0	0	0	0	0	1	1	0	0	0	0	67
f	2	0	0	1	1	0	0	15	12	0	1	1	0	0	0	0	0	0	1	3	0	5	0	3	0	6	2	3	1	9	0	0	0	0	0	2	1	0	0	0	0	45
f	0	0	0	6	4	0	0	14.571428571428571	18	1	3	0	0	3	0	1	0	0	4	0	1	1	1	1	2	3	3	1	3	10	0	0	1	1	0	0	1	0	0	0	0	102
f	0	0	0	5	1	0	0	38	18	1	6	0	0	0	0	1	0	0	2	2	0	1	2	0	1	3	6	1	6	19	0	0	0	0	0	2	0	0	0	0	0	76
f	0	0	0	4	4	0	0	42	24	1	4	0	0	0	0	1	0	1	1	1	2	1	1	0	0	3	3	1	2	15	0	0	4	0	0	2	0	0	0	1	0	84
