labels	quotes	stats	but	adj	advs	negations	survey	averagesent	proper	report	conj	comparative	superlat	questions	meme	personal	mon	modal	statives	strah	udivlen	zol	jdu	fu	ura	negati	positi	grustno	doverie	abstract_nouns	assertion_words	discourse_markers	claims	modality_words	cons	reas	purp	relat	tim	cond	passive	lentok
r	8	0	0	45	23	0	2	18.833333333333332	80	11	23	1	2	0	0	17	0	5	29	15	3	17	17	1	9	31	34	11	24	111	4	0	7	5	0	19	9	16	4	4	2	678
r	0	0	1	16	2	0	0	14.090909090909092	30	2	2	0	0	0	0	0	0	0	8	6	0	1	2	0	0	7	6	1	6	20	1	0	14	0	0	4	0	1	1	0	2	155
r	5	0	3	89	39	0	0	20.21276595744681	63	3	49	6	0	0	0	6	0	6	37	26	11	14	29	6	10	25	64	10	41	191	1	0	13	3	0	15	14	11	3	8	11	950
r	3	2	4	44	26	1	0	17.12121212121212	74	3	19	4	0	0	0	9	3	3	30	14	3	13	7	8	4	31	25	13	19	70	2	1	21	3	0	10	5	4	10	3	1	565
r	5	3	2	50	29	1	1	21.43243243243243	88	7	25	6	0	0	0	8	4	6	36	15	9	15	19	1	14	20	44	12	30	115	1	3	22	2	2	34	5	6	11	4	5	793
r	0	0	3	57	16	1	1	16.57894736842105	98	2	21	5	1	0	0	5	1	0	20	13	7	18	19	1	10	29	47	14	28	95	2	1	19	1	0	14	4	6	4	3	1	630
r	0	0	0	16	2	0	1	16.9	27	1	5	0	0	0	0	2	0	0	4	2	1	1	2	1	0	4	12	2	10	32	0	0	23	0	0	9	1	0	0	0	0	169
r	0	1	1	55	28	0	0	18.377777777777776	88	5	30	0	0	0	0	5	0	6	23	6	2	8	11	6	8	20	38	3	28	124	0	2	23	3	0	25	15	7	4	5	4	827
r	0	3	1	54	23	0	0	18.966666666666665	68	8	12	5	1	0	0	1	3	4	25	4	1	4	7	2	1	19	30	3	40	66	2	1	17	3	2	18	1	3	1	4	4	569
r	1	0	0	14	3	0	0	18.615384615384617	52	6	5	3	0	0	0	2	0	0	13	4	0	2	2	0	2	6	9	3	5	26	0	0	5	1	0	6	2	0	1	0	2	242
r	0	0	2	60	22	0	1	18.4468085106383	122	26	29	6	0	0	0	21	0	0	37	17	0	10	16	0	11	21	48	3	27	118	1	1	13	5	0	28	12	8	3	6	6	867
r	0	0	0	7	2	0	0	17.7	40	2	4	1	0	0	0	0	1	0	6	2	1	1	3	0	3	3	11	1	7	26	2	0	3	2	0	6	1	2	0	1	1	177
r	0	0	0	8	1	0	0	18.75	27	2	3	1	0	0	0	0	0	0	6	0	0	1	1	0	0	2	5	2	5	13	0	0	3	0	0	1	4	2	0	0	2	150
r	0	0	0	16	11	0	0	18.77777777777778	66	10	4	1	0	0	1	5	0	0	17	3	2	5	5	0	3	4	17	1	9	52	0	0	2	0	0	11	5	5	1	0	6	338
r	2	0	0	34	12	0	1	19.045454545454547	60	8	19	3	0	0	0	5	0	0	16	9	3	8	6	2	6	18	22	6	16	60	0	2	8	4	0	14	5	4	4	8	1	419
r	0	0	0	22	4	0	1	14.4	66	8	7	2	0	0	0	3	0	0	14	7	3	8	5	2	2	11	15	4	8	44	0	0	5	2	0	7	5	6	1	1	7	360
r	3	0	1	64	21	1	2	22.795454545454547	129	16	37	10	0	0	3	24	1	3	39	19	9	12	21	0	9	24	48	5	34	80	0	0	25	7	0	36	11	8	4	6	6	1003
r	0	0	0	4	3	0	0	14.333333333333334	5	0	1	0	0	0	0	0	0	1	0	4	1	0	2	0	0	4	0	1	4	18	0	0	0	0	0	0	1	1	0	0	0	43
r	0	0	7	87	49	1	1	19.925925925925927	90	8	53	5	1	1	0	16	2	3	52	22	11	18	21	15	6	50	72	13	39	235	1	2	32	10	1	39	9	16	4	14	8	1076
r	4	15	5	64	37	2	4	21.022222222222222	67	7	53	6	0	0	0	4	3	5	33	6	6	7	18	1	12	14	44	3	23	157	4	3	31	9	3	25	24	9	4	2	7	946
r	10	0	5	114	49	0	0	29.91111111111111	106	3	68	10	1	0	5	10	3	10	47	34	13	26	32	4	5	52	48	23	26	229	6	4	26	3	0	63	13	3	8	8	16	1346
f	0	0	0	18	7	0	0	30.285714285714285	33	3	11	1	0	0	0	3	4	0	8	4	3	3	7	2	2	6	23	0	18	29	0	0	3	3	0	9	1	0	1	1	4	212
f	5	0	0	32	9	1	0	13.945945945945946	75	5	10	0	0	4	0	9	0	2	25	26	2	30	8	9	6	42	19	17	15	69	0	0	6	0	0	11	8	4	1	5	6	516
f	0	0	0	28	20	1	0	22.68421052631579	34	5	16	1	0	0	0	8	0	3	33	16	2	13	9	2	3	17	22	4	19	64	4	2	11	1	0	19	9	5	1	2	6	431
f	0	0	3	71	30	0	0	20.475	70	2	30	3	0	1	3	21	0	10	34	49	5	34	25	5	11	52	57	17	49	158	9	2	26	3	0	29	9	3	2	2	8	819
f	0	0	0	32	12	0	0	20.833333333333332	20	5	10	0	1	0	0	2	0	1	12	14	3	12	5	3	1	19	10	10	9	71	0	0	8	2	0	10	2	4	0	0	5	250
f	0	0	0	36	13	0	0	22.59090909090909	67	15	10	0	0	0	0	17	0	3	24	28	4	19	10	1	4	30	25	6	20	97	2	0	8	1	0	14	3	7	2	2	2	497
f	2	1	3	35	11	0	1	16.27027027027027	76	17	21	0	0	4	3	17	0	6	35	26	6	16	16	1	3	28	31	14	24	104	5	0	14	2	1	37	5	8	4	1	6	602
f	0	0	1	44	37	0	0	18.70731707317073	59	13	26	2	1	0	0	25	0	9	35	34	4	32	15	9	8	37	38	16	25	129	0	4	17	0	0	25	15	4	3	6	2	767
f	1	0	2	67	49	3	0	18.181818181818183	131	30	45	1	0	0	2	43	0	6	60	22	7	23	20	8	18	38	70	20	45	235	12	2	26	15	0	30	12	16	9	2	19	1200
f	0	0	1	80	26	0	0	26.3	190	18	46	1	0	0	0	9	0	3	38	50	6	39	21	10	12	57	60	17	50	206	2	3	15	3	0	47	7	11	2	0	12	1052
f	1	0	0	45	20	2	0	16.29787234042553	103	20	18	0	0	0	0	11	0	5	32	30	8	32	18	5	9	39	40	12	28	147	15	2	12	5	0	28	12	5	5	2	7	766
f	5	1	3	50	32	4	0	16.653061224489797	86	20	29	2	0	0	0	18	0	5	40	33	7	24	13	11	7	35	32	8	19	129	11	2	19	3	0	20	11	12	1	7	13	816
f	0	0	1	32	27	0	0	17.387096774193548	50	10	20	2	0	1	3	25	0	3	29	31	6	31	8	3	5	41	19	14	9	57	3	2	14	1	0	18	8	1	6	3	11	539
f	0	1	3	69	60	4	0	14.80281690140845	100	1	40	11	2	1	0	29	0	15	58	45	7	32	29	8	4	44	63	10	28	199	4	5	16	6	0	33	17	9	2	4	7	1051
f	14	0	6	90	67	1	2	21.354430379746834	148	36	59	4	2	0	5	71	0	10	101	39	18	15	69	5	55	48	80	26	39	246	2	4	24	5	1	36	37	15	9	7	17	1687
f	7	1	4	90	67	0	1	21.82716049382716	185	21	75	7	3	1	14	59	0	4	133	36	21	24	54	6	46	42	112	16	68	273	8	4	52	12	2	55	20	34	12	13	18	1768
f	1	0	5	18	15	1	0	19.863636363636363	55	10	22	0	0	0	1	24	0	2	19	21	6	11	13	3	8	23	14	10	14	78	2	2	10	1	0	12	5	5	1	5	1	437
f	2	2	17	187	150	8	3	14.62303664921466	220	42	103	11	3	34	3	119	0	20	214	70	30	72	49	25	19	102	138	37	99	465	10	8	61	15	1	78	41	66	13	11	29	2793
f	0	1	3	58	33	0	1	19.418181818181818	161	24	36	4	0	0	7	24	6	3	53	19	6	16	22	4	15	28	68	11	39	198	9	2	18	3	1	35	20	4	5	0	8	1068
f	2	0	2	11	7	1	0	39.285714285714285	49	8	13	0	0	0	0	7	0	2	9	8	1	7	5	2	3	11	14	3	19	69	5	0	6	0	2	10	2	2	5	2	1	275
f	0	1	1	31	11	0	0	24.347826086956523	71	15	18	0	0	0	3	10	2	0	24	4	3	8	8	3	6	17	36	3	27	122	5	0	7	1	0	23	5	5	6	1	7	560
f	3	1	3	67	36	3	0	21.958333333333332	113	26	38	0	1	2	5	27	0	8	61	34	13	25	10	10	9	45	42	19	30	147	4	7	22	11	0	34	16	19	7	4	12	1054
f	7	1	3	51	42	1	1	18.126984126984127	127	23	41	4	0	0	7	53	0	2	67	18	9	19	25	7	22	21	69	11	36	197	2	0	20	4	0	24	12	5	5	4	10	1142
f	0	1	5	65	39	2	0	14.770491803278688	113	6	33	3	0	0	0	13	0	28	38	36	12	24	23	21	17	37	55	10	53	144	2	2	20	7	0	27	12	9	5	4	6	901
f	0	0	2	109	33	4	0	19.13888888888889	206	19	85	2	0	0	1	9	0	9	44	21	16	17	60	1	30	45	94	12	72	291	4	0	17	0	1	33	19	12	9	7	18	1378
f	1	4	1	44	27	2	3	20.166666666666668	80	13	23	2	1	0	1	21	1	2	49	18	4	11	12	5	6	33	35	13	31	143	6	1	16	2	1	14	7	10	3	4	11	726
f	4	0	1	41	19	0	0	22.4	98	6	24	0	0	0	0	10	0	1	27	17	8	15	15	2	17	20	34	7	31	123	0	2	9	1	1	19	11	5	6	2	13	672
f	1	0	0	26	17	0	0	24.2	45	4	7	0	0	0	0	2	0	1	10	14	1	10	4	5	2	17	17	7	9	70	0	0	7	0	0	11	8	6	0	3	4	363
f	4	0	3	24	16	0	0	19.53846153846154	80	8	14	0	0	0	3	17	0	4	27	17	11	12	11	4	1	26	22	11	19	84	2	4	14	1	1	11	2	4	5	0	2	508
f	0	0	0	31	21	2	1	15.970588235294118	49	7	14	2	0	3	11	27	1	4	32	27	7	30	12	2	8	30	24	12	14	88	0	4	21	0	0	9	3	2	4	2	6	543
f	0	1	1	33	12	0	1	21.526315789473685	51	4	18	0	0	0	0	5	1	3	14	8	2	5	5	3	3	17	30	7	20	106	0	0	5	4	0	9	3	4	0	3	4	409
f	0	0	2	28	24	0	0	21.233333333333334	78	7	19	0	0	0	1	17	1	3	21	5	10	8	17	3	13	16	39	3	36	151	0	1	8	2	0	27	7	4	6	3	0	637
f	5	0	1	16	24	0	0	26.22222222222222	54	6	18	0	0	0	4	30	1	2	34	8	2	7	3	2	3	7	12	2	12	74	1	1	8	0	0	16	5	4	3	0	7	472
f	4	0	0	41	19	0	0	22.68	70	14	17	0	0	0	3	22	0	7	22	30	7	16	17	1	6	21	35	8	30	90	2	1	23	5	1	11	4	6	3	1	5	567
f	2	0	0	33	18	3	0	21.38095238095238	62	9	12	1	0	1	2	10	0	4	25	22	2	24	7	2	1	25	28	6	19	59	3	3	15	3	1	9	10	5	0	2	3	449
f	3	11	1	59	15	1	1	24.966666666666665	125	10	36	0	3	0	2	12	0	2	23	15	8	14	16	6	17	28	46	11	42	164	3	0	11	9	0	17	2	10	2	4	2	749
f	2	0	2	120	54	5	1	19.661538461538463	140	15	46	1	0	5	4	31	0	8	75	59	12	48	21	12	6	71	57	30	43	200	9	9	67	16	0	25	7	13	7	8	5	1278
f	4	0	2	106	31	0	0	19.483333333333334	113	1	55	1	2	0	0	17	4	11	78	56	14	44	30	12	20	69	105	14	69	281	2	4	21	18	0	29	17	16	9	5	15	1169
f	0	4	3	56	27	3	2	17.857142857142858	69	7	30	2	0	0	0	10	0	10	38	34	4	23	15	4	8	45	40	17	32	98	1	1	22	6	2	20	6	17	2	0	4	625
f	0	0	2	27	27	0	0	18.64	28	2	25	0	0	0	0	18	0	3	32	16	5	9	14	1	6	14	26	5	18	46	1	1	6	1	0	16	6	5	5	5	3	466
f	0	0	0	20	12	0	0	14.586206896551724	54	7	13	0	0	0	3	20	0	2	22	7	3	6	15	1	3	16	17	6	13	77	2	0	14	0	0	15	6	3	5	2	4	423
f	5	0	1	26	14	0	0	19.464285714285715	87	9	10	1	0	0	3	17	0	1	28	7	4	2	16	2	6	17	25	6	14	94	0	3	5	3	0	22	13	4	3	1	3	545
f	18	0	0	33	25	3	0	23	46	10	18	0	1	1	10	27	0	2	38	15	9	15	17	10	21	28	39	10	27	109	7	2	20	1	0	21	13	10	8	2	9	736
f	0	0	0	25	13	2	8	23.176470588235293	29	6	17	2	0	0	0	6	0	9	15	16	5	4	15	3	8	14	29	9	16	64	5	0	2	3	0	16	6	10	2	2	4	394
f	9	0	1	22	27	0	0	19.322580645161292	69	11	21	1	0	0	1	20	0	3	19	2	6	5	13	0	14	11	31	7	21	87	4	1	9	3	0	10	3	5	10	2	5	599
f	4	0	0	35	16	0	0	24.291666666666668	58	3	25	1	0	0	8	18	0	3	18	21	9	14	15	2	15	24	41	5	31	110	4	0	11	2	0	13	6	2	2	2	4	583
f	2	0	0	17	18	0	0	25.22222222222222	51	6	16	0	0	1	0	8	1	1	15	16	17	7	6	3	11	19	18	15	14	88	0	0	7	2	0	17	7	5	13	1	7	454
f	1	0	0	29	14	0	0	16.444444444444443	47	2	15	0	0	0	0	1	5	1	15	0	8	6	14	6	15	2	32	1	15	75	0	0	1	2	0	16	3	0	1	1	6	444
f	7	4	2	44	25	1	3	19.26829268292683	87	21	28	2	1	1	1	25	0	2	37	14	7	9	15	5	11	26	47	8	41	164	1	2	10	4	1	18	9	3	1	6	4	790
f	2	0	1	27	18	3	0	16.444444444444443	39	10	13	1	0	4	6	22	0	2	31	23	7	13	11	4	6	28	18	7	15	33	0	0	8	1	0	6	6	4	4	0	6	444
f	2	0	0	17	13	0	1	20.272727272727273	16	1	11	3	0	0	1	7	0	0	21	16	2	13	10	2	6	20	14	7	9	43	0	2	6	2	0	4	0	4	1	2	3	223
f	0	9	1	19	13	0	1	20	74	7	16	1	0	0	0	7	1	1	14	13	4	10	16	2	2	16	21	8	14	80	1	0	13	0	0	9	5	4	5	1	5	440
f	0	0	0	23	20	1	0	20.45	57	5	12	1	0	0	0	3	0	1	16	3	1	2	9	1	1	6	14	3	9	54	1	4	4	0	2	16	8	5	2	1	4	409
f	2	3	1	48	31	0	0	29.375	123	16	35	2	0	0	2	25	4	6	38	32	10	27	19	8	10	48	47	18	32	171	6	0	9	6	0	29	9	14	4	4	8	940
f	12	0	3	98	72	3	3	27.303571428571427	158	26	83	7	0	0	15	55	0	9	75	36	13	29	24	19	17	54	62	16	48	269	25	12	64	5	0	50	11	23	9	16	9	1529
f	2	0	2	12	6	0	1	15.642857142857142	28	1	8	1	0	0	3	10	0	2	15	16	4	9	4	1	1	20	4	5	4	24	0	2	8	2	0	6	0	1	0	0	0	219
f	0	0	1	16	14	0	1	14.454545454545455	33	2	14	0	0	0	0	15	2	8	24	7	0	4	7	0	0	12	8	4	6	55	2	2	5	1	0	10	5	4	4	1	6	318
f	8	0	1	62	24	0	1	12.056818181818182	212	14	25	2	0	5	1	18	0	4	48	26	13	27	43	8	11	40	84	13	67	149	2	6	21	2	0	25	11	2	5	6	12	1061
f	1	0	2	50	25	0	2	27	62	8	21	0	0	1	0	10	0	6	34	69	10	59	37	19	10	60	35	40	32	128	10	1	25	0	0	25	11	8	3	6	7	756
f	7	0	0	65	40	3	0	30.666666666666668	120	9	48	6	1	0	5	22	0	5	59	48	7	38	16	5	5	64	40	30	23	194	3	4	21	12	0	23	11	16	8	7	12	1012
f	2	0	1	30	11	1	0	23.2	144	8	28	1	0	0	0	6	0	1	46	31	25	23	53	0	45	15	66	5	56	202	2	1	15	0	1	25	10	12	8	2	11	812
f	0	0	3	82	38	0	1	24.418181818181818	128	7	63	3	1	0	4	38	0	12	67	14	17	17	30	13	46	41	97	8	59	212	1	3	18	4	0	39	16	17	9	6	10	1343
f	0	0	3	122	68	0	2	21.106194690265486	460	21	82	4	2	2	2	45	0	3	67	74	30	59	73	26	47	75	199	31	122	527	9	12	28	4	0	77	36	18	22	7	31	2385
f	0	0	0	24	18	0	0	27.058823529411764	35	4	18	0	1	0	0	13	0	5	26	15	7	5	9	12	9	24	20	17	16	74	1	1	10	1	0	15	7	4	4	1	7	460
f	0	0	0	22	35	0	0	20.153846153846153	41	11	17	0	1	0	2	21	0	1	32	9	5	7	13	0	8	16	22	3	23	73	0	3	10	3	0	14	5	6	2	1	10	524
f	14	0	1	70	48	3	1	28.73170731707317	120	27	33	3	1	0	0	31	0	3	51	62	13	53	22	12	19	70	50	40	38	259	7	4	18	2	1	25	28	13	1	3	16	1178
f	2	0	0	41	22	1	0	21.655172413793103	66	15	20	0	1	0	3	12	0	2	31	20	2	9	11	4	17	24	32	13	26	142	0	0	3	2	0	13	8	4	1	3	10	628
f	2	0	2	53	20	0	3	18.862745098039216	66	16	26	3	0	2	0	19	0	17	42	8	20	8	46	1	29	30	135	9	103	92	4	4	14	11	1	13	8	8	6	8	7	962
f	2	0	0	59	30	0	0	20.52173913043478	102	20	32	2	0	0	1	14	1	10	39	42	5	25	10	4	4	38	46	6	49	98	1	3	18	6	0	23	21	9	3	3	6	944
f	0	0	0	28	17	0	1	19.1	44	6	12	6	0	0	2	15	0	3	19	8	2	7	13	3	6	12	19	4	15	70	1	1	3	3	0	10	3	6	2	2	4	382
f	6	0	1	25	14	0	1	21.76923076923077	62	9	24	0	0	0	0	18	0	2	35	19	6	11	25	4	18	22	45	4	35	137	0	0	29	6	2	10	1	4	5	4	5	566
f	0	0	0	9	8	0	0	21.727272727272727	30	3	7	0	0	0	0	1	0	2	11	2	1	2	3	0	1	4	6	2	6	61	2	0	1	0	0	10	4	3	1	0	4	239
f	0	0	2	15	3	1	0	26.307692307692307	53	6	21	0	0	0	0	5	0	5	11	5	0	3	3	0	0	9	11	2	9	86	2	0	5	3	0	7	3	4	1	2	2	342
f	0	0	0	15	10	0	0	15.523809523809524	30	3	11	2	0	0	0	13	0	4	20	6	4	5	16	1	6	13	18	3	14	69	0	0	5	3	0	8	0	6	2	1	7	326
f	0	1	0	28	12	0	0	20	39	12	19	1	0	0	0	6	0	2	26	6	6	5	19	0	5	10	27	11	19	91	0	0	12	3	0	22	4	9	6	5	7	420
f	0	4	1	38	13	0	6	18.85185185185185	33	8	18	2	1	0	0	4	0	4	27	21	4	9	18	8	5	32	47	14	31	86	0	1	7	0	0	8	9	6	3	3	4	509
f	10	0	3	40	32	0	1	20.41025641025641	85	16	37	2	0	1	5	31	0	9	51	33	14	26	26	7	16	33	42	12	33	164	3	2	29	3	0	19	7	16	8	1	6	796
f	3	0	3	32	31	1	0	21.28205128205128	105	12	42	5	0	0	7	36	0	1	47	5	10	8	23	6	11	17	43	7	20	147	1	3	10	2	1	26	5	9	5	4	3	830
f	5	0	1	51	39	3	0	26.085714285714285	84	20	48	7	0	0	0	25	0	7	26	22	9	14	34	17	12	29	73	21	40	178	1	2	7	7	0	12	6	11	1	3	4	913
f	0	1	1	30	31	2	0	23.14814814814815	78	15	28	5	0	0	3	14	0	6	24	7	6	2	16	3	7	9	45	6	34	87	1	0	4	9	0	10	8	7	3	3	7	625
f	0	0	0	57	13	0	0	33.666666666666664	37	9	36	3	0	0	1	14	0	4	13	18	7	14	17	3	12	29	56	15	38	160	0	4	8	6	0	11	14	7	2	3	3	707
f	0	0	1	32	35	4	0	19.78048780487805	123	9	28	1	0	0	0	7	0	6	34	11	5	16	27	2	3	22	47	7	27	165	3	2	18	2	0	21	8	7	6	1	7	811
f	0	1	0	20	15	0	0	19.38095238095238	62	3	7	1	1	0	0	6	0	0	13	7	7	6	22	2	5	6	31	3	12	78	0	1	1	0	0	12	1	3	4	3	3	407
f	0	0	2	25	19	0	1	19.774193548387096	77	16	25	2	1	1	2	20	0	3	15	19	4	11	7	7	6	20	45	7	38	139	0	2	11	4	0	18	8	11	4	2	0	613
f	1	0	0	12	6	0	1	28	38	1	7	1	0	0	0	3	0	3	8	10	3	8	5	2	1	12	13	5	9	26	1	0	10	0	0	4	0	0	2	0	0	196
f	0	0	0	10	8	0	0	29.5	18	0	4	1	0	0	0	0	0	2	4	7	1	6	4	0	1	8	6	1	4	34	0	2	2	0	0	4	2	1	0	0	0	118
f	0	0	0	11	5	0	0	30.75	18	3	6	0	1	0	0	4	0	1	5	4	2	3	4	0	1	3	2	1	3	33	0	0	3	0	0	3	2	2	1	1	2	123
f	0	0	0	2	8	0	0	33.5	27	2	4	1	0	0	0	2	1	0	6	7	2	2	3	1	3	9	8	4	7	38	0	1	5	0	0	3	2	3	0	0	1	134
f	0	0	0	10	13	0	0	23.714285714285715	26	3	7	1	0	0	0	6	0	0	15	5	6	3	4	1	1	5	16	3	5	28	0	2	8	1	0	5	2	4	0	2	2	166
f	2	0	0	3	3	0	0	13.75	14	0	2	0	0	0	0	0	0	0	1	3	2	2	3	1	2	3	8	2	6	9	0	2	1	0	0	3	0	0	0	0	0	55
f	2	0	0	12	17	3	1	24.466666666666665	45	3	14	0	0	0	3	18	0	0	15	12	3	6	6	3	4	18	17	11	18	69	1	1	12	3	0	5	5	5	2	3	0	367
f	2	1	2	18	15	1	0	26.692307692307693	48	7	22	0	1	0	2	14	0	0	25	6	2	3	4	2	3	10	13	6	12	74	0	2	15	4	0	11	3	13	2	1	4	347
f	5	1	11	106	110	2	2	15.728682170542635	190	28	86	9	0	9	36	128	0	6	135	37	12	30	40	9	18	33	95	16	72	350	8	4	57	19	5	55	36	53	4	5	15	2029
f	0	0	0	2	1	0	1	12.75	14	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	2	1	1	18	0	0	3	0	0	2	1	0	0	0	0	51
f	2	0	1	13	15	0	2	21.2	18	3	10	0	1	0	3	6	0	1	15	6	0	2	7	1	4	8	14	1	10	55	1	0	17	4	0	7	5	6	0	2	2	212
f	0	0	0	1	1	0	1	15	13	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	3	0	3	18	0	0	4	0	0	0	1	0	0	0	0	45
f	2	0	0	12	7	0	1	17.666666666666668	16	3	8	0	0	0	1	9	0	1	13	6	2	1	2	0	1	8	8	2	6	45	0	0	4	0	0	2	2	3	1	4	1	159
f	4	0	1	17	24	0	0	17.818181818181817	54	3	14	1	1	2	0	20	0	1	29	5	8	3	6	1	2	5	14	2	12	53	3	1	6	2	0	8	5	9	0	1	6	392
f	0	0	0	10	7	0	0	24.166666666666668	25	2	7	0	0	0	0	2	0	1	14	1	2	2	3	1	4	3	13	2	11	43	2	0	12	1	1	6	8	3	0	0	2	145
f	4	0	0	8	17	0	0	18.3125	62	1	10	0	0	0	10	17	0	1	17	1	1	1	5	2	4	2	18	1	16	49	0	2	6	1	0	16	3	1	1	1	4	293
f	0	0	0	1	5	0	0	17	13	1	2	0	0	0	0	3	0	1	4	1	2	2	0	0	0	4	2	1	2	18	0	0	6	0	0	4	3	0	0	0	0	85
f	3	0	0	7	8	0	0	21.5	27	1	3	0	0	0	0	2	0	0	3	4	0	3	10	0	1	5	10	3	8	49	1	1	5	1	1	7	9	0	0	2	0	172
f	0	0	0	3	2	0	0	36.333333333333336	36	3	5	0	0	0	0	1	0	1	2	2	1	2	1	0	0	3	6	0	4	35	1	1	4	2	0	2	0	0	1	0	1	109
f	0	0	0	2	1	0	0	12.75	18	2	2	1	0	0	0	0	0	0	1	1	0	2	0	1	0	2	2	0	1	5	0	1	1	0	0	1	0	0	0	0	0	51
f	0	0	0	3	3	0	0	16.25	14	1	3	0	0	0	0	1	0	0	2	3	2	3	2	1	0	2	3	1	1	16	1	0	1	0	1	4	1	0	0	1	1	65
f	0	0	0	5	9	0	0	21.6	31	0	5	0	0	0	0	0	0	2	1	2	2	2	1	2	0	6	3	1	5	21	0	2	0	0	0	3	2	1	1	1	0	108
f	0	0	0	8	5	0	0	20.142857142857142	39	1	6	0	0	0	0	1	0	0	3	6	2	4	4	1	0	7	10	2	7	29	0	0	2	1	0	12	4	1	0	0	0	141
