labels	quotes	stats	but	adj	advs	negations	survey	averagesent	proper	report	conj	comparative	superlat	questions	meme	personal	mon	modal	statives	strah	udivlen	zol	jdu	fu	ura	negati	positi	grustno	doverie	abstract_nouns	assertion_words	discourse_markers	claims	modality_words	cons	reas	purp	relat	tim	cond	passive	lentok
real_0303222_2.tsv	4	0	0	7	5	1	1	18.333333333333332	20	5	7	2	1	0	0	0	0	0	17	3	0	3	4	2	2	5	7	2	4	2	0	0	2	0	0	0	2	3	0	0	1	165
real_0303222_2.tsv	9	0	0	33	20	2	0	38.214285714285715	32	12	30	3	2	1	0	1	0	3	43	22	8	21	10	7	10	35	23	15	12	20	9	1	16	0	0	2	0	7	2	0	4	535
real_0303222_2.tsv	1	0	0	11	2	0	0	26.333333333333332	25	4	8	0	0	0	0	0	0	1	14	1	2	1	8	0	4	6	11	2	7	2	1	2	4	0	0	0	2	3	1	0	1	237
real_0303222_2.tsv	7	0	0	28	30	5	0	22.40625	41	7	27	4	5	0	0	1	0	4	49	25	1	14	22	7	3	50	25	18	6	13	1	0	9	0	0	0	4	5	2	0	4	717
real_0303222_2.tsv	4	0	0	24	11	3	0	20	22	4	17	2	0	0	0	2	0	1	25	11	2	7	3	3	2	16	19	1	9	0	0	0	5	5	0	0	0	5	1	2	7	360
real_0303222_2.tsv	5	0	0	43	31	7	0	30	44	14	30	4	2	0	0	2	0	4	36	11	4	12	16	1	2	35	20	12	10	5	1	0	4	1	0	1	10	8	2	0	5	690
real_0303222_2.tsv	0	0	0	24	6	0	0	40.6	21	0	4	1	0	0	0	0	0	0	6	3	2	0	6	0	2	4	7	0	11	4	0	0	3	0	0	0	0	1	0	0	1	203
real_0303222_2.tsv	4	0	0	13	5	1	0	34.8	10	4	2	1	2	0	0	0	0	0	11	14	0	14	2	7	3	21	8	9	5	0	0	0	0	0	0	0	2	2	0	0	2	174
real_0303222_2.tsv	0	0	0	4	5	0	0	27.75	11	0	1	2	1	0	0	0	0	0	8	4	0	4	1	0	0	9	3	3	3	3	0	0	6	1	0	0	0	0	0	0	2	111
real_0303222_2.tsv	1	0	0	16	0	0	0	32.4	17	2	2	0	0	0	0	0	0	0	8	7	3	8	4	3	4	12	16	6	11	3	0	0	0	3	0	0	0	1	0	0	2	162
real_0303222_2.tsv	9	0	0	31	14	10	1	31.5	25	13	18	3	0	0	0	2	0	2	29	16	5	14	6	2	4	22	25	7	11	0	1	0	10	0	0	1	0	1	0	0	1	378
real_0303222_2.tsv	3	0	0	19	7	9	0	17.416666666666668	19	2	5	0	0	0	0	1	0	0	25	6	2	5	2	2	2	11	7	5	4	3	0	1	5	2	0	0	0	4	2	2	2	209
real_0303222_2.tsv	5	0	0	17	4	2	0	26.22222222222222	11	4	10	0	0	0	0	1	0	3	17	7	3	6	11	6	3	18	15	10	3	4	0	0	1	3	0	0	0	7	1	0	3	236
real_0303222_2.tsv	4	0	0	26	11	0	0	29	18	6	14	5	2	0	0	0	0	0	14	9	2	6	5	2	4	10	19	7	9	13	0	0	5	6	0	0	0	1	0	0	4	232
real_0303222_2.tsv	1	0	0	12	2	0	0	16.90909090909091	28	1	0	0	0	0	0	1	0	2	7	3	2	2	4	0	0	4	3	1	3	16	0	0	5	0	0	0	2	1	0	0	0	186
real_0303222_2.tsv	4	0	0	11	8	0	1	28.166666666666668	28	0	6	1	1	0	0	0	0	0	7	5	2	5	0	4	0	13	2	5	1	5	0	0	0	0	0	0	0	1	0	0	0	169
real_0303222_2.tsv	7	0	0	36	75	4	0	21.869565217391305	42	24	45	11	8	0	0	13	0	4	71	45	15	37	18	8	15	72	56	25	28	26	1	4	15	30	0	2	4	9	11	2	5	1006
real_0303222_2.tsv	2	0	0	33	21	3	1	32.473684210526315	43	2	23	4	6	0	0	0	0	6	29	10	5	5	12	3	8	18	23	8	16	6	0	0	12	0	0	0	2	17	0	0	3	617
real_0303222_2.tsv	2	0	0	61	14	7	0	31.5	42	5	26	4	1	0	0	2	0	0	34	11	5	7	10	1	5	27	31	12	25	18	6	4	8	11	0	0	0	12	1	0	2	567
real_0303222_2.tsv	6	0	0	48	35	9	0	58.53846153846154	28	4	30	4	2	1	0	1	0	1	40	14	5	9	16	6	5	32	34	15	16	29	6	3	11	5	0	3	2	11	0	0	2	761
real_0303222_2.tsv	3	0	0	30	3	1	1	33.333333333333336	15	4	16	0	1	0	0	1	0	0	22	13	5	11	7	5	3	25	23	12	13	11	1	0	5	4	0	0	6	4	0	2	0	300
real_0303222_2.tsv	1	0	0	11	0	0	0	29.333333333333332	14	0	6	0	0	0	0	3	0	0	10	6	1	3	2	0	1	6	5	3	6	2	0	0	0	0	0	0	0	1	0	0	4	176
real_0303222_2.tsv	4	0	0	6	3	1	0	25	11	0	10	1	0	0	0	0	0	1	6	1	0	1	1	1	3	4	6	1	3	1	0	0	2	0	0	0	0	1	0	0	0	125
real_0303222_2.tsv	35	0	0	85	46	5	0	36.375	138	5	65	10	4	0	0	1	0	6	72	34	7	19	18	10	16	58	75	21	51	36	2	3	9	4	0	0	0	15	1	0	11	1455
real_0303222_2.tsv	2	0	0	13	3	1	0	18.22222222222222	11	1	4	0	0	0	0	1	0	0	13	7	4	2	5	1	1	8	9	4	8	4	0	0	1	1	0	0	0	1	0	2	3	164
real_0303222_2.tsv	0	0	0	9	3	0	0	39.5	5	1	1	1	0	0	0	0	0	0	8	1	0	2	2	1	0	4	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	79
real_0303222_2.tsv	3	0	0	1	9	2	0	41.666666666666664	14	2	8	1	0	0	0	0	0	0	4	2	1	2	0	0	1	5	4	2	2	2	1	0	2	0	0	1	0	1	0	2	1	125
real_0303222_2.tsv	5	0	0	24	14	3	0	27	29	17	24	4	0	0	0	3	0	4	29	18	3	14	5	4	1	27	20	10	14	23	0	0	5	4	0	1	4	1	0	2	1	486
real_0303222_2.tsv	2	0	0	17	27	8	0	19.59090909090909	37	1	28	0	0	4	0	4	0	7	29	26	8	24	6	12	4	32	20	25	12	11	0	0	4	4	0	1	0	6	2	2	3	431
real_0303222_2.tsv	1	0	0	6	4	0	0	29.333333333333332	6	0	1	2	0	0	0	0	0	0	5	4	2	1	4	1	2	5	2	1	1	6	0	0	1	0	0	1	0	1	0	0	0	88
real_0303222_2.tsv	0	0	0	8	2	0	0	26.666666666666668	5	0	1	0	0	0	0	0	0	0	12	0	0	1	0	0	0	4	2	0	3	4	0	0	2	0	0	0	0	1	1	0	3	80
real_0303222_2.tsv	6	0	0	20	0	0	0	24	2	2	3	0	0	0	0	0	0	0	6	5	0	3	4	1	1	7	9	3	3	1	2	0	1	0	0	0	2	0	0	0	1	120
real_0303222_2.tsv	0	0	0	13	3	0	0	22.375	7	1	1	1	0	0	0	0	0	0	3	10	2	10	3	2	0	11	9	6	6	8	0	0	1	0	0	0	0	0	0	0	1	179
real_0303222_2.tsv	1	0	0	8	5	0	0	28.5	29	1	7	0	1	0	1	1	0	0	9	15	7	4	5	3	3	18	8	11	4	4	0	0	0	0	0	0	2	4	0	0	3	285
real_0303222_2.tsv	2	0	0	16	4	0	0	27.818181818181817	16	2	12	0	0	0	0	0	0	0	26	11	7	4	6	0	4	11	10	7	9	1	0	0	0	3	0	0	0	1	2	0	7	306
real_0303222_2.tsv	5	0	0	23	1	0	0	36.25	23	8	12	0	0	0	0	0	0	0	30	5	1	4	3	2	1	8	7	2	2	8	5	0	7	1	0	0	0	2	0	0	1	290
real_0303222_2.tsv	4	0	0	7	7	0	0	21.4	5	6	2	1	2	0	0	0	0	0	17	12	4	4	1	2	2	11	9	10	10	0	0	0	0	5	0	0	0	2	2	0	3	214
real_0303222_2.tsv	0	0	0	27	14	2	0	28.166666666666668	16	8	12	2	0	0	0	1	0	1	22	2	2	4	4	0	2	11	15	2	13	2	0	0	6	8	0	1	0	3	1	2	3	338
real_0303222_2.tsv	2	0	0	9	4	0	0	31.666666666666668	12	4	9	1	0	0	0	0	0	1	17	6	0	6	4	2	1	10	7	3	6	5	0	2	1	0	0	0	1	4	1	0	4	190
real_0303222_2.tsv	3	0	0	14	1	0	0	30	13	0	3	0	0	0	0	0	0	0	11	3	0	2	0	0	0	7	2	1	2	0	1	0	2	0	0	0	4	2	0	0	0	120
real_0303222_2.tsv	2	0	0	34	23	6	0	18.87878787878788	23	7	21	1	2	0	0	4	0	3	47	16	4	9	16	4	11	25	36	11	22	14	0	0	8	4	0	0	2	9	3	2	6	623
real_0303222_2.tsv	4	0	0	27	3	1	0	34.55555555555556	30	5	14	1	0	0	0	0	0	0	17	10	3	11	4	6	3	18	20	6	15	4	1	1	1	1	0	0	0	4	0	2	1	311
real_0303222_2.tsv	0	0	0	5	3	0	0	49	7	0	8	0	0	0	0	0	0	0	4	1	0	1	0	0	1	7	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	98
real_0303222_2.tsv	0	0	0	18	1	0	0	29.714285714285715	25	0	6	0	0	0	0	1	0	0	11	5	0	2	1	2	0	8	3	1	3	4	0	0	1	0	0	0	0	3	1	0	3	208
real_0303222_2.tsv	4	0	0	13	2	0	0	53	25	0	10	0	0	0	0	0	0	0	9	2	0	3	2	0	0	8	5	2	5	3	0	0	1	0	0	0	2	0	0	0	0	159
real_0303222_2.tsv	9	0	0	13	21	3	0	24.083333333333332	7	7	16	4	0	0	0	0	0	1	28	12	2	13	5	4	2	15	16	7	12	5	2	0	12	2	0	1	0	1	0	0	0	289
real_0303222_2.tsv	2	0	0	24	18	3	0	27.533333333333335	14	0	8	3	2	0	0	1	0	0	31	13	5	4	10	2	5	21	26	5	9	4	0	1	6	9	0	0	0	9	1	0	10	413
real_0303222_2.tsv	4	0	0	13	9	4	0	28.272727272727273	16	10	11	2	0	1	0	0	0	4	27	13	4	15	12	10	3	21	27	13	20	10	1	0	8	4	0	0	4	7	1	4	3	311
real_0303222_2.tsv	0	0	0	11	1	1	0	20	15	4	3	1	0	0	0	0	0	0	9	5	0	7	3	2	0	12	5	0	2	9	0	0	0	1	0	0	0	1	1	0	3	160
real_0303222_2.tsv	4	0	0	23	34	7	0	26.05263157894737	12	4	11	3	2	5	2	5	0	9	35	27	8	11	18	13	12	35	21	18	12	18	0	2	4	2	0	0	0	12	5	0	0	495
real_0303222_2.tsv	9	0	0	11	3	2	0	24.375	13	7	5	0	0	0	0	1	0	0	24	5	0	7	8	5	4	15	15	5	11	22	1	0	5	0	0	0	0	1	0	0	1	195
real_0303222_2.tsv	0	0	0	12	2	1	0	26.25	0	0	5	0	0	0	1	1	0	0	3	7	0	2	1	0	0	6	0	2	1	0	0	0	1	1	0	0	2	0	0	2	0	105
real_0303222_2.tsv	1	0	0	12	3	1	0	34.8	11	0	4	0	0	0	0	0	0	0	7	5	1	6	2	1	0	8	11	5	8	0	2	0	1	0	0	0	0	3	2	0	0	174
real_0303222_2.tsv	2	0	0	25	7	4	0	35.285714285714285	6	3	12	1	1	0	0	1	0	0	12	12	2	8	5	6	1	27	19	11	13	7	0	0	6	1	0	1	0	5	3	0	0	247
real_0303222_2.tsv	0	0	0	24	11	1	0	28	18	2	14	2	0	0	0	1	0	2	24	5	5	5	6	3	3	16	28	4	12	12	0	0	4	3	0	0	0	4	0	0	1	280
real_0303222_2.tsv	2	0	0	17	10	0	0	16	7	0	1	2	0	0	0	0	0	0	6	10	2	10	5	1	4	19	13	4	6	0	0	1	0	0	0	0	0	0	0	0	1	176
real_0303222_2.tsv	6	0	0	13	7	0	0	31.6	16	1	3	1	0	0	0	1	0	0	9	5	1	3	1	1	1	11	3	2	5	4	0	0	6	0	0	0	2	0	0	2	2	158
real_0303222_2.tsv	0	0	0	20	10	1	0	44.6	18	8	9	1	1	0	0	2	0	2	14	5	0	1	6	0	1	10	14	0	4	0	1	0	1	0	0	0	2	1	1	0	0	223
real_0303222_2.tsv	1	0	0	17	8	1	0	19.4	14	5	2	0	0	0	0	0	0	0	15	9	3	10	5	5	2	20	9	9	5	18	0	0	1	1	0	0	2	1	0	0	4	194
real_0303222_2.tsv	2	0	0	13	9	7	0	20.1	25	7	5	2	0	0	0	2	0	0	10	5	0	3	1	1	2	7	4	2	4	3	1	0	1	1	0	0	0	4	0	0	0	201
real_0303222_2.tsv	3	0	0	22	7	1	0	19.923076923076923	19	6	6	1	2	0	0	0	0	0	20	20	11	19	6	6	5	25	15	12	8	3	0	0	5	2	0	0	2	2	2	0	4	259
real_0303222_2.tsv	2	0	0	6	2	0	0	40.333333333333336	15	1	5	1	1	0	0	0	0	0	11	5	1	5	4	2	1	8	7	5	4	0	0	0	0	0	0	2	0	0	1	0	1	121
real_0303222_2.tsv	5	0	0	9	8	3	0	30.75	14	10	12	3	0	0	0	2	0	1	28	16	3	14	3	7	1	25	10	17	4	3	0	0	4	3	0	1	2	6	0	2	4	246
real_0303222_2.tsv	3	0	0	12	4	0	0	17.75	21	0	6	0	1	0	0	1	0	0	11	12	4	16	3	1	4	20	16	13	4	8	1	0	3	0	0	0	2	2	0	0	1	213
real_0303222_2.tsv	2	0	0	15	7	2	0	38.2	17	3	5	0	0	0	0	0	0	0	10	10	1	6	4	0	1	17	7	7	3	10	0	0	1	0	0	0	0	3	0	0	0	191
real_0303222_2.tsv	17	0	0	83	28	13	0	30.516129032258064	34	6	32	2	2	0	0	5	0	3	50	36	5	25	32	6	15	58	53	23	35	35	2	2	30	7	0	0	2	6	1	0	4	946
real_0303222_2.tsv	2	0	0	22	3	0	0	20.545454545454547	22	1	6	0	0	0	0	0	0	0	13	12	1	13	4	3	2	20	9	6	5	12	0	0	2	2	0	1	0	4	0	0	1	226
real_0303222_2.tsv	0	0	0	7	5	1	0	25.5	12	1	1	0	1	0	0	0	0	0	5	3	1	3	7	0	1	11	7	2	1	0	3	1	3	1	0	0	0	1	2	0	2	153
real_0303222_2.tsv	1	0	0	8	7	0	0	21.714285714285715	11	1	2	0	1	0	0	0	0	0	2	12	6	7	5	1	2	13	13	6	1	0	0	1	0	0	0	0	0	2	0	0	2	152
real_0303222_2.tsv	2	0	0	11	4	0	0	41.666666666666664	9	4	4	1	0	0	0	1	0	0	13	8	4	8	3	4	0	10	2	8	7	0	0	0	4	0	0	0	2	3	0	0	2	125
real_0303222_2.tsv	2	0	0	16	3	0	0	31.666666666666668	20	0	6	1	0	0	0	0	0	0	6	1	1	2	1	0	0	9	3	3	1	0	0	0	0	0	0	0	0	4	0	0	1	190
real_0303222_2.tsv	4	0	0	31	7	1	0	37.77777777777778	16	11	12	1	0	0	0	1	0	1	15	20	0	8	5	1	4	22	12	5	12	0	2	1	7	3	0	0	0	1	0	0	1	340
real_0303222_2.tsv	2	0	0	5	4	0	1	31.6	5	3	5	1	0	0	0	5	0	3	18	5	0	3	3	0	0	4	8	0	4	0	0	0	0	0	0	0	8	2	0	0	1	158
real_0303222_2.tsv	0	0	0	8	3	0	0	32	15	0	1	0	0	0	0	0	0	0	1	8	1	9	2	1	1	12	2	7	2	3	2	0	4	0	0	0	0	0	0	0	1	128
real_0303222_2.tsv	9	0	0	22	16	3	0	26.59090909090909	42	6	21	3	1	2	0	2	0	1	42	5	4	6	15	3	7	16	24	5	20	19	2	4	18	11	0	1	2	5	0	0	0	585
real_0303222_2.tsv	6	0	0	36	5	0	0	46.72727272727273	16	3	29	0	0	0	0	0	0	0	26	5	2	5	11	4	10	20	29	5	30	4	4	0	10	4	0	0	0	3	0	0	7	514
real_0303222_2.tsv	0	0	0	5	3	0	0	36.333333333333336	17	0	2	0	1	0	0	0	0	0	9	0	0	2	2	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	109
real_0303222_2.tsv	6	0	0	20	8	7	0	30.166666666666668	27	7	18	1	0	0	0	3	0	5	32	11	3	10	6	1	4	17	19	9	11	15	2	1	22	3	0	0	0	2	1	0	1	362
real_0303222_2.tsv	3	0	0	10	10	0	0	20.083333333333332	21	7	13	0	1	0	0	0	1	0	13	2	7	5	5	0	1	14	14	3	8	9	2	0	3	2	0	0	2	1	0	0	1	241
real_0303222_2.tsv	23	0	0	133	65	9	1	22.087912087912088	197	18	41	10	5	0	0	5	0	5	123	54	19	48	36	10	17	106	66	41	39	44	2	1	23	7	0	0	4	13	4	4	13	2010
real_0303222_2.tsv	1	0	0	26	7	0	0	32	33	5	12	0	0	0	0	1	0	0	16	7	0	7	0	1	0	14	10	2	10	0	0	0	4	4	0	1	4	1	0	0	0	256
real_0303222_2.tsv	2	0	0	17	15	0	0	26.923076923076923	27	3	16	0	0	0	0	0	0	5	27	5	1	3	5	0	3	10	19	3	12	6	1	0	6	4	0	0	9	8	0	0	2	350
real_0303222_2.tsv	4	0	0	14	15	5	0	20.27777777777778	33	10	15	2	1	0	0	1	0	5	33	5	1	4	10	0	9	16	23	2	20	25	0	1	1	0	0	0	2	5	0	2	3	365
real_0303222_2.tsv	19	0	0	84	70	14	0	20	73	11	64	15	2	2	0	7	0	14	117	45	11	28	23	13	13	67	57	32	33	66	1	0	29	9	0	0	4	13	5	8	5	1180
real_0303222_2.tsv	8	0	0	25	18	2	0	25.692307692307693	15	9	9	9	0	0	0	2	0	3	30	7	6	5	12	1	3	17	18	7	17	13	0	0	4	5	0	0	0	3	1	0	2	334
real_0303222_2.tsv	1	0	0	16	6	0	0	22.285714285714285	16	0	5	0	0	0	0	0	0	0	9	2	1	2	2	0	0	2	11	0	4	8	0	0	2	0	0	0	0	1	0	0	3	156
real_0303222_2.tsv	5	0	0	11	11	1	0	20.2	13	8	2	2	0	0	0	0	0	0	19	6	2	5	5	1	4	9	7	5	6	3	1	1	7	4	0	0	0	5	1	0	0	202
real_0303222_2.tsv	1	0	0	12	3	4	0	20.428571428571427	11	2	5	1	0	0	0	0	0	4	9	1	0	1	1	1	0	7	5	2	13	0	0	0	5	0	0	0	2	0	0	0	1	143
real_0303222_2.tsv	0	0	0	16	0	0	0	32.333333333333336	1	0	4	0	0	0	0	0	0	0	4	6	1	3	0	0	0	3	2	2	0	3	0	0	1	0	0	0	0	3	0	0	3	97
real_0303222_2.tsv	4	0	0	17	4	0	0	42.666666666666664	19	9	15	0	1	0	0	0	0	1	24	6	1	8	3	4	2	17	11	7	8	20	0	0	5	0	0	0	2	2	1	0	2	256
real_0303222_2.tsv	8	0	0	13	8	2	0	23.333333333333332	17	13	13	2	0	0	0	3	0	1	8	3	0	2	1	1	0	5	9	3	3	2	3	0	1	0	0	1	0	1	0	0	0	210
real_0303222_2.tsv	7	0	0	13	4	2	0	26.375	14	5	8	0	0	0	0	0	0	0	19	11	3	8	5	4	4	19	17	8	6	6	1	0	2	1	0	0	0	2	0	0	4	211
real_0303222_2.tsv	1	0	0	12	2	3	0	25	13	6	7	0	0	0	0	1	0	0	14	13	5	10	12	2	4	11	17	4	6	8	0	0	2	0	0	0	0	0	1	0	2	175
real_0303222_2.tsv	8	0	0	23	13	1	0	28.4	23	7	10	5	2	0	0	0	0	1	18	6	0	8	4	2	5	11	20	6	8	2	1	1	9	7	0	0	0	2	1	0	2	284
real_0303222_2.tsv	4	0	0	11	3	1	0	18	5	0	2	1	0	0	0	0	0	0	5	7	4	3	2	0	1	10	5	5	4	1	0	0	1	0	0	0	0	0	0	2	0	126
real_0303222_2.tsv	2	0	0	10	14	0	0	24.8	28	2	8	3	2	0	0	0	0	1	20	5	1	2	7	1	2	14	15	6	9	2	0	0	2	0	0	0	0	3	0	0	4	372
real_0303222_2.tsv	4	0	0	13	10	0	0	44	15	4	3	3	2	0	0	1	0	2	14	6	2	7	4	1	0	16	4	8	1	2	0	0	5	0	0	0	0	2	0	2	2	176
real_0303222_2.tsv	8	0	0	39	14	1	1	31.90909090909091	17	0	13	2	0	0	0	1	0	0	30	17	6	12	12	6	4	28	27	15	10	29	0	0	1	0	0	0	4	3	1	2	2	351
real_0303222_2.tsv	5	1	0	8	12	0	0	25.5	33	10	9	0	3	0	0	0	0	1	14	1	0	2	11	0	10	12	15	1	15	3	0	0	1	5	0	0	0	4	5	2	0	306
real_0303222_2.tsv	2	0	0	25	2	0	0	24.6	20	2	3	1	0	0	0	0	0	1	12	13	1	12	5	1	2	15	13	2	9	0	0	1	1	2	0	0	0	1	0	0	1	246
real_0303222_2.tsv	1	1	0	41	10	5	0	10.252747252747254	115	0	15	3	1	0	0	1	0	3	23	8	18	7	17	5	6	51	27	24	17	33	0	0	7	12	0	0	0	19	0	0	0	933
real_0303222_2.tsv	13	0	0	103	69	15	0	30.3	119	13	75	15	8	0	1	7	0	8	113	40	18	20	30	12	20	73	83	29	59	40	5	4	36	16	0	1	2	25	8	4	7	1515
real_0303222_2.tsv	4	0	0	15	3	8	1	27.125	22	5	10	0	0	0	0	1	0	0	19	7	0	7	1	0	2	15	14	6	7	9	4	1	3	0	0	2	2	2	0	2	0	217
real_0303222_2.tsv	8	0	0	28	24	3	0	31.4	19	14	14	4	3	0	0	8	0	1	26	14	4	10	11	1	6	26	23	12	15	13	5	1	17	10	0	1	6	7	2	0	3	471
real_0303222_2.tsv	9	0	0	33	7	5	0	27.53846153846154	29	3	8	0	1	0	0	1	0	2	26	16	1	11	9	0	2	25	12	4	8	9	0	1	4	1	0	0	4	3	1	0	3	358
real_0303222_2.tsv	13	0	0	74	34	3	0	24.43243243243243	67	7	18	7	4	0	0	2	0	2	54	26	4	12	28	3	8	32	54	17	27	27	3	2	21	1	0	0	2	14	1	2	4	904
real_0303222_2.tsv	6	0	0	61	54	5	2	24.10810810810811	50	7	31	11	4	1	0	2	0	10	63	44	7	32	24	6	9	53	68	15	42	31	7	6	13	31	0	2	10	13	3	4	4	892
real_0303222_2.tsv	1	0	0	21	8	2	0	25.833333333333332	22	1	8	1	0	0	0	1	0	0	17	10	7	9	9	1	7	13	16	4	12	1	0	0	11	4	0	0	6	2	1	0	4	310
real_0303222_2.tsv	0	0	0	16	5	1	0	30.4	15	7	4	0	0	0	0	0	0	0	15	2	3	4	3	2	1	10	8	1	5	13	0	0	2	4	0	0	0	1	1	2	3	152
real_0303222_2.tsv	4	0	0	22	19	4	0	15.608695652173912	22	6	18	4	3	0	0	4	0	0	33	10	8	8	12	1	10	14	29	4	19	15	0	0	8	7	0	0	0	2	2	2	2	359
real_0303222_2.tsv	3	0	0	21	6	2	0	30.8	25	4	9	0	1	0	0	1	0	1	21	6	10	4	9	1	3	16	20	0	10	1	0	1	1	0	0	0	0	4	0	0	4	308
real_0303222_2.tsv	5	0	0	26	14	9	2	20.1875	17	2	13	3	1	0	0	2	0	6	22	2	1	3	3	3	4	19	16	4	15	16	0	1	6	8	0	0	2	3	3	2	2	323
real_0303222_2.tsv	9	0	0	13	9	1	0	32.9	28	4	12	1	0	0	0	1	0	0	23	6	1	2	7	0	1	21	10	4	6	15	0	0	5	0	0	0	4	3	2	0	2	329
real_0303222_2.tsv	6	0	0	9	8	2	0	26	21	7	10	1	0	0	0	0	0	2	14	5	1	4	4	2	1	5	11	0	5	6	0	0	2	0	0	0	0	4	0	0	0	208
real_0303222_2.tsv	3	0	0	14	5	0	0	26.875	23	1	3	0	0	0	0	1	0	1	13	2	3	1	7	1	3	9	13	3	6	0	0	0	2	0	0	0	3	2	0	0	1	215
real_0303222_2.tsv	0	0	0	16	8	1	0	21.272727272727273	17	2	8	2	1	0	0	0	0	0	15	6	4	4	2	1	2	10	10	4	3	2	0	0	2	0	0	0	0	1	2	0	1	234
real_0303222_2.tsv	82	0	0	394	217	27	1	25.780701754385966	513	83	160	61	13	1	0	15	0	19	358	181	46	147	97	41	48	335	213	110	118	105	5	4	65	39	0	3	18	45	19	8	59	5878
real_0303222_2.tsv	8	0	0	20	2	1	0	34.166666666666664	18	0	6	1	0	0	0	2	0	0	12	12	2	12	3	3	1	10	2	6	3	7	0	1	3	1	0	0	0	4	0	0	1	205
real_0303222_2.tsv	9	0	0	39	18	3	0	30.157894736842106	48	7	30	1	1	0	0	5	1	5	52	12	5	8	7	5	2	20	25	8	19	10	2	1	14	10	0	2	0	6	3	8	9	573
real_0303222_2.tsv	6	0	0	26	14	3	0	28.7	9	3	11	6	0	0	0	2	0	0	26	11	2	8	4	1	1	15	12	6	11	5	0	1	8	5	0	0	2	4	2	0	0	287
real_0303222_2.tsv	3	1	0	9	10	4	0	31.22222222222222	22	2	6	1	1	0	0	2	0	2	21	8	2	3	5	0	2	11	12	4	6	0	4	0	7	2	0	0	4	1	0	0	8	281
real_0303222_2.tsv	2	0	0	8	3	0	0	39.666666666666664	8	1	3	0	0	0	0	2	2	0	10	1	2	2	2	2	1	3	4	1	3	2	0	0	1	1	0	0	2	1	0	0	1	119
real_0303222_2.tsv	0	0	0	24	32	7	1	27.5	18	4	25	4	1	1	0	0	0	1	47	23	4	20	11	6	2	31	18	17	7	15	0	4	14	6	0	0	14	4	0	4	2	495
real_0303222_2.tsv	6	0	0	35	7	1	0	35	15	6	17	0	0	0	0	2	0	1	17	6	0	3	4	4	2	11	25	0	10	10	3	1	2	0	0	0	4	6	0	0	0	315
real_0303222_2.tsv	7	0	0	119	83	13	1	21.264705882352942	111	4	52	12	2	1	0	3	0	7	112	54	20	37	33	30	15	95	84	31	46	57	6	10	9	10	0	0	4	14	4	4	6	1446
real_0303222_2.tsv	4	1	0	27	7	1	1	26.705882352941178	34	2	22	0	0	0	0	0	0	0	49	25	16	12	13	4	10	38	29	16	21	13	3	3	4	1	0	1	6	4	0	0	10	454
real_0303222_2.tsv	1	0	0	23	25	2	2	25.41176470588235	19	3	24	6	2	2	0	0	0	5	35	28	4	25	7	5	3	37	27	22	15	17	4	0	9	5	0	0	2	2	1	0	7	432
real_0303222_2.tsv	8	0	0	11	3	4	0	25.714285714285715	20	6	12	0	0	0	0	1	0	0	14	9	1	10	4	0	4	15	7	8	6	8	0	0	0	1	0	0	0	1	0	0	0	180
real_0303222_2.tsv	16	0	0	47	34	17	0	33.19230769230769	64	12	39	9	2	0	0	5	0	3	48	23	3	25	9	3	6	55	52	18	39	51	7	3	22	11	0	1	2	14	2	0	3	863
real_0303222_2.tsv	2	0	0	18	9	1	0	34.42857142857143	3	4	13	2	0	0	0	0	0	2	16	8	0	8	5	4	0	14	9	5	8	1	0	2	7	4	0	0	2	2	1	0	4	241
real_0303222_2.tsv	6	0	0	14	11	1	0	25.625	24	4	6	2	0	0	0	3	0	0	15	2	3	2	6	0	1	10	7	2	2	0	0	0	6	0	0	0	0	0	1	0	2	205
real_0303222_2.tsv	0	0	0	9	3	2	0	28.833333333333332	25	3	4	1	0	0	0	0	0	0	18	3	1	7	1	3	5	9	5	4	5	0	0	1	1	1	0	0	0	2	0	0	2	173
real_0303222_2.tsv	0	0	0	16	7	0	0	19.142857142857142	12	1	7	2	0	0	0	0	0	0	10	4	4	6	2	3	1	12	3	4	3	4	0	0	0	0	0	0	0	1	0	0	0	134
real_0303222_2.tsv	7	0	0	26	13	1	0	32.61538461538461	34	10	11	0	0	0	0	3	0	5	36	13	4	13	6	1	2	22	23	9	15	4	0	0	11	1	0	0	2	1	1	4	2	424
real_0303222_2.tsv	4	0	0	9	9	5	2	26.875	28	8	9	1	0	0	0	2	0	5	22	1	0	1	0	0	0	2	5	0	4	7	0	0	6	6	0	0	4	3	0	0	6	215
real_0303222_2.tsv	1	0	0	14	5	1	0	31.166666666666668	21	1	2	1	1	0	0	0	0	0	15	1	1	3	3	0	1	9	12	3	14	3	1	0	4	0	0	0	0	0	0	0	2	187
real_0303222_2.tsv	6	0	0	16	15	4	0	24.866666666666667	31	25	28	1	1	0	0	2	0	1	37	8	4	10	9	7	0	20	15	9	5	5	0	1	8	6	0	1	8	2	1	8	4	373
real_0303222_2.tsv	8	0	0	50	41	3	0	33.588235294117645	30	15	31	8	0	0	0	0	0	1	53	31	8	29	15	12	7	45	29	24	23	32	0	3	12	3	0	3	2	6	0	0	3	571
